Invoice ID,CustomerID,BillToCustomerID,SalespersonPersonID,InvoiceDate,Customer Purchase Order Number
35697,588,401,7,2014-11-01 00:00:00.000,"17964"
35730,438,401,7,2014-11-01 00:00:00.000,"17796"
35735,565,401,7,2014-11-03 00:00:00.000,"16012"
35744,598,401,7,2014-11-03 00:00:00.000,"17056"
35808,426,401,7,2014-11-03 00:00:00.000,"13462"
35896,495,401,7,2014-11-04 00:00:00.000,"16118"
35968,537,401,7,2014-11-05 00:00:00.000,"14185"
35988,557,401,7,2014-11-05 00:00:00.000,"16926"
35998,482,401,7,2014-11-06 00:00:00.000,"11042"
36015,460,401,7,2014-11-06 00:00:00.000,"19811"
36026,472,401,7,2014-11-06 00:00:00.000,"17759"
36038,474,401,7,2014-11-06 00:00:00.000,"16276"
36059,472,401,7,2014-11-07 00:00:00.000,"17759"
36100,425,401,7,2014-11-07 00:00:00.000,"18087"
36107,510,401,7,2014-11-07 00:00:00.000,"18413"
36224,566,401,7,2014-11-10 00:00:00.000,"13870"
36261,587,401,7,2014-11-11 00:00:00.000,"14220"
36276,473,401,7,2014-11-11 00:00:00.000,"19962"
36331,512,401,7,2014-11-12 00:00:00.000,"16142"
36386,473,401,7,2014-11-12 00:00:00.000,"18927"
36394,524,401,7,2014-11-12 00:00:00.000,"10625"
36490,556,401,7,2014-11-14 00:00:00.000,"19586"
36511,535,401,7,2014-11-14 00:00:00.000,"18856"
36542,569,401,7,2014-11-15 00:00:00.000,"13944"
36633,469,401,7,2014-11-18 00:00:00.000,"17796"
36639,442,401,7,2014-11-18 00:00:00.000,"14691"
36650,482,401,7,2014-11-18 00:00:00.000,"12399"
36665,594,401,7,2014-11-18 00:00:00.000,"17363"
36676,496,401,7,2014-11-19 00:00:00.000,"18531"
36691,470,401,7,2014-11-19 00:00:00.000,"13028"
36710,588,401,7,2014-11-19 00:00:00.000,"14672"
36728,593,401,7,2014-11-19 00:00:00.000,"10438"
36759,566,401,7,2014-11-19 00:00:00.000,"13340"
36793,587,401,7,2014-11-20 00:00:00.000,"19152"
36828,479,401,7,2014-11-21 00:00:00.000,"11710"
36858,580,401,7,2014-11-21 00:00:00.000,"10469"
36932,597,401,7,2014-11-22 00:00:00.000,"13290"
36936,433,401,7,2014-11-24 00:00:00.000,"13269"
36986,454,401,7,2014-11-24 00:00:00.000,"18705"
37036,404,401,7,2014-11-25 00:00:00.000,"11624"
37064,406,401,7,2014-11-25 00:00:00.000,"10643"
37073,415,401,7,2014-11-25 00:00:00.000,"10174"
37083,583,401,7,2014-11-25 00:00:00.000,"16866"
37105,455,401,7,2014-11-26 00:00:00.000,"11658"
37176,555,401,7,2014-11-28 00:00:00.000,"14409"
37221,532,401,7,2014-11-29 00:00:00.000,"17017"
37233,412,401,7,2014-11-29 00:00:00.000,"14506"
37249,574,401,7,2014-12-01 00:00:00.000,"16740"
37281,442,401,7,2014-12-02 00:00:00.000,"14678"
37354,562,401,7,2014-12-02 00:00:00.000,"10910"
37362,598,401,7,2014-12-02 00:00:00.000,"10159"
37425,537,401,7,2014-12-03 00:00:00.000,"14247"
37449,452,401,7,2014-12-03 00:00:00.000,"15459"
37473,469,401,7,2014-12-04 00:00:00.000,"16587"
37489,569,401,7,2014-12-04 00:00:00.000,"11464"
37492,538,401,7,2014-12-04 00:00:00.000,"12574"
37505,448,401,7,2014-12-05 00:00:00.000,"19898"
37528,505,401,7,2014-12-05 00:00:00.000,"18260"
37550,409,401,7,2014-12-06 00:00:00.000,"18844"
37558,435,401,7,2014-12-08 00:00:00.000,"12824"
37650,600,401,7,2014-12-08 00:00:00.000,"19711"
37677,471,401,7,2014-12-09 00:00:00.000,"12899"
37699,595,401,7,2014-12-09 00:00:00.000,"16959"
37800,500,401,7,2014-12-10 00:00:00.000,"19308"
37812,441,401,7,2014-12-11 00:00:00.000,"18335"
37828,459,401,7,2014-12-11 00:00:00.000,"19867"
37926,524,401,7,2014-12-13 00:00:00.000,"19523"
37927,419,401,7,2014-12-13 00:00:00.000,"14954"
37938,520,401,7,2014-12-13 00:00:00.000,"17148"
37946,527,401,7,2014-12-13 00:00:00.000,"14703"
37959,545,401,7,2014-12-15 00:00:00.000,"11326"
37987,598,401,7,2014-12-15 00:00:00.000,"15787"
37989,581,401,7,2014-12-15 00:00:00.000,"11872"
38018,514,401,7,2014-12-15 00:00:00.000,"13126"
38035,538,401,7,2014-12-15 00:00:00.000,"14001"
38055,598,401,7,2014-12-16 00:00:00.000,"15787"
38101,600,401,7,2014-12-16 00:00:00.000,"14860"
38123,447,401,7,2014-12-17 00:00:00.000,"11886"
38142,463,401,7,2014-12-17 00:00:00.000,"12486"
38216,438,401,7,2014-12-18 00:00:00.000,"10269"
38243,478,401,7,2014-12-18 00:00:00.000,"15642"
38262,522,401,7,2014-12-18 00:00:00.000,"10860"
38355,543,401,7,2014-12-19 00:00:00.000,"13091"
38417,583,401,7,2014-12-20 00:00:00.000,"12762"
38423,413,401,7,2014-12-20 00:00:00.000,"11292"
38435,492,401,7,2014-12-20 00:00:00.000,"16022"
38439,483,401,7,2014-12-22 00:00:00.000,"19170"
38448,476,401,7,2014-12-22 00:00:00.000,"14438"
38472,573,401,7,2014-12-22 00:00:00.000,"16510"
38538,586,401,7,2014-12-23 00:00:00.000,"11463"
38573,486,401,7,2014-12-23 00:00:00.000,"19978"
38639,538,401,7,2014-12-24 00:00:00.000,"15305"
38660,573,401,7,2014-12-25 00:00:00.000,"16510"
38666,405,401,7,2014-12-25 00:00:00.000,"11313"
38673,485,401,7,2014-12-25 00:00:00.000,"11125"
38788,504,401,7,2014-12-27 00:00:00.000,"10601"
38791,436,401,7,2014-12-27 00:00:00.000,"19865"
38825,601,401,7,2014-12-29 00:00:00.000,"19859"
38850,599,401,7,2014-12-29 00:00:00.000,"12954"
38855,405,401,7,2014-12-29 00:00:00.000,"11058"
38894,470,401,7,2014-12-29 00:00:00.000,"12966"
38905,405,401,7,2014-12-30 00:00:00.000,"11313"
38935,402,401,7,2014-12-30 00:00:00.000,"11182"
38951,435,401,7,2014-12-30 00:00:00.000,"15238"
39045,500,401,7,2014-12-31 00:00:00.000,"18317"
39052,476,401,7,2014-12-31 00:00:00.000,"16127"
39075,500,401,7,2015-01-01 00:00:00.000,"18317"
39085,447,401,7,2015-01-01 00:00:00.000,"10588"
39163,543,401,7,2015-01-01 00:00:00.000,"10607"
39195,416,401,7,2015-01-02 00:00:00.000,"19264"
39287,443,401,7,2015-01-05 00:00:00.000,"11753"
39312,438,401,7,2015-01-05 00:00:00.000,"12660"
39351,471,401,7,2015-01-06 00:00:00.000,"11550"
39353,599,401,7,2015-01-06 00:00:00.000,"11239"
39439,565,401,7,2015-01-07 00:00:00.000,"10461"
39493,581,401,7,2015-01-08 00:00:00.000,"13624"
39498,525,401,7,2015-01-08 00:00:00.000,"17961"
39520,533,401,7,2015-01-08 00:00:00.000,"12259"
39547,596,401,7,2015-01-09 00:00:00.000,"15557"
39551,452,401,7,2015-01-09 00:00:00.000,"12127"
39560,447,401,7,2015-01-09 00:00:00.000,"13535"
39590,484,401,7,2015-01-10 00:00:00.000,"16643"
39771,464,401,7,2015-01-14 00:00:00.000,"17901"
39821,465,401,7,2015-01-14 00:00:00.000,"17341"
39844,592,401,7,2015-01-15 00:00:00.000,"18986"
39852,543,401,7,2015-01-15 00:00:00.000,"17132"
39883,581,401,7,2015-01-16 00:00:00.000,"13624"
39973,404,401,7,2015-01-19 00:00:00.000,"19643"
40023,457,401,7,2015-01-19 00:00:00.000,"18531"
40050,542,401,7,2015-01-19 00:00:00.000,"13855"
40077,472,401,7,2015-01-20 00:00:00.000,"16815"
40117,487,401,7,2015-01-21 00:00:00.000,"13997"
40254,525,401,7,2015-01-22 00:00:00.000,"12986"
40345,584,401,7,2015-01-24 00:00:00.000,"14707"
40399,436,401,7,2015-01-26 00:00:00.000,"14720"
40433,416,401,7,2015-01-26 00:00:00.000,"15294"
40436,524,401,7,2015-01-26 00:00:00.000,"13347"
40450,501,401,7,2015-01-26 00:00:00.000,"18442"
40485,426,401,7,2015-01-27 00:00:00.000,"15650"
40542,541,401,7,2015-01-27 00:00:00.000,"15386"
40570,416,401,7,2015-01-28 00:00:00.000,"15294"
40617,509,401,7,2015-01-28 00:00:00.000,"19667"
40642,538,401,7,2015-01-29 00:00:00.000,"19974"
40656,418,401,7,2015-01-29 00:00:00.000,"13455"
40658,540,401,7,2015-01-29 00:00:00.000,"11864"
40661,578,401,7,2015-01-29 00:00:00.000,"13830"
40676,595,401,7,2015-01-29 00:00:00.000,"18592"
40690,575,401,7,2015-01-29 00:00:00.000,"13437"
40761,458,401,7,2015-01-30 00:00:00.000,"13694"
40788,498,401,7,2015-01-31 00:00:00.000,"15081"
40841,484,401,7,2015-02-02 00:00:00.000,"11597"
40848,420,401,7,2015-02-02 00:00:00.000,"10501"
40860,561,401,7,2015-02-02 00:00:00.000,"16249"
40867,446,401,7,2015-02-02 00:00:00.000,"18607"
40949,457,401,7,2015-02-03 00:00:00.000,"14650"
40968,548,401,7,2015-02-03 00:00:00.000,"17502"
41032,597,401,7,2015-02-04 00:00:00.000,"16727"
41036,582,401,7,2015-02-04 00:00:00.000,"12205"
41075,502,401,7,2015-02-05 00:00:00.000,"11002"
41078,510,401,7,2015-02-05 00:00:00.000,"15213"
41102,583,401,7,2015-02-06 00:00:00.000,"12762"
41180,538,401,7,2015-02-09 00:00:00.000,"19974"
41196,450,401,7,2015-02-09 00:00:00.000,"11973"
41197,458,401,7,2015-02-09 00:00:00.000,"11431"
41200,587,401,7,2015-02-09 00:00:00.000,"16996"
41219,485,401,7,2015-02-09 00:00:00.000,"15107"
41228,500,401,7,2015-02-09 00:00:00.000,"11143"
41236,496,401,7,2015-02-09 00:00:00.000,"17342"
41240,429,401,7,2015-02-09 00:00:00.000,"10995"
41258,436,401,7,2015-02-09 00:00:00.000,"12649"
41266,496,401,7,2015-02-10 00:00:00.000,"17342"
41281,444,401,7,2015-02-10 00:00:00.000,"16005"
41373,487,401,7,2015-02-11 00:00:00.000,"17227"
41374,487,401,7,2015-02-11 00:00:00.000,"16055"
41382,538,401,7,2015-02-11 00:00:00.000,"16842"
41425,446,401,7,2015-02-12 00:00:00.000,"15437"
41439,477,401,7,2015-02-12 00:00:00.000,"19512"
41489,579,401,7,2015-02-12 00:00:00.000,"12189"
41497,460,401,7,2015-02-12 00:00:00.000,"15487"
41550,506,401,7,2015-02-13 00:00:00.000,"19771"
41572,498,401,7,2015-02-14 00:00:00.000,"16321"
41584,508,401,7,2015-02-14 00:00:00.000,"12353"
41630,412,401,7,2015-02-16 00:00:00.000,"10688"
41642,590,401,7,2015-02-16 00:00:00.000,"17808"
41643,571,401,7,2015-02-16 00:00:00.000,"11447"
41683,517,401,7,2015-02-16 00:00:00.000,"10648"
41735,413,401,7,2015-02-17 00:00:00.000,"11577"
41755,598,401,7,2015-02-18 00:00:00.000,"10463"
41766,497,401,7,2015-02-18 00:00:00.000,"16727"
41829,515,401,7,2015-02-19 00:00:00.000,"12955"
41838,596,401,7,2015-02-19 00:00:00.000,"13451"
41858,549,401,7,2015-02-19 00:00:00.000,"15371"
41890,538,401,7,2015-02-19 00:00:00.000,"16186"
41904,418,401,7,2015-02-20 00:00:00.000,"18286"
41945,585,401,7,2015-02-21 00:00:00.000,"10724"
41949,577,401,7,2015-02-21 00:00:00.000,"16922"
41950,442,401,7,2015-02-21 00:00:00.000,"17646"
41974,580,401,7,2015-02-21 00:00:00.000,"11179"
41998,542,401,7,2015-02-23 00:00:00.000,"13614"
42037,503,401,7,2015-02-23 00:00:00.000,"14460"
42081,545,401,7,2015-02-23 00:00:00.000,"14984"
42095,532,401,7,2015-02-24 00:00:00.000,"14484"
42151,413,401,7,2015-02-24 00:00:00.000,"12240"
42185,547,401,7,2015-02-24 00:00:00.000,"12125"
42242,488,401,7,2015-02-25 00:00:00.000,"14357"
42275,497,401,7,2015-02-25 00:00:00.000,"12831"
42332,484,401,7,2015-02-27 00:00:00.000,"12149"
42333,429,401,7,2015-02-27 00:00:00.000,"12711"
42336,481,401,7,2015-02-27 00:00:00.000,"14784"
42347,452,401,7,2015-02-27 00:00:00.000,"19834"
42392,554,401,7,2015-02-27 00:00:00.000,"14266"
42429,472,401,7,2015-02-27 00:00:00.000,"19857"
42507,596,401,7,2015-03-02 00:00:00.000,"13486"
42545,555,401,7,2015-03-03 00:00:00.000,"11139"
42546,490,401,7,2015-03-03 00:00:00.000,"10769"
42585,550,401,7,2015-03-03 00:00:00.000,"10274"
42622,572,401,7,2015-03-04 00:00:00.000,"15458"
42634,480,401,7,2015-03-04 00:00:00.000,"12411"
42676,552,401,7,2015-03-04 00:00:00.000,"19383"
42707,600,401,7,2015-03-05 00:00:00.000,"15003"
42718,479,401,7,2015-03-05 00:00:00.000,"12583"
42720,491,401,7,2015-03-05 00:00:00.000,"16291"
42728,525,401,7,2015-03-05 00:00:00.000,"18700"
42752,539,401,7,2015-03-05 00:00:00.000,"19308"
42788,456,401,7,2015-03-06 00:00:00.000,"19850"
42843,497,401,7,2015-03-07 00:00:00.000,"11278"
42885,502,401,7,2015-03-09 00:00:00.000,"10283"
42904,430,401,7,2015-03-09 00:00:00.000,"15209"
42975,552,401,7,2015-03-10 00:00:00.000,"13684"
42990,476,401,7,2015-03-10 00:00:00.000,"15731"
43019,403,401,7,2015-03-11 00:00:00.000,"19487"
43102,597,401,7,2015-03-11 00:00:00.000,"18471"
43117,592,401,7,2015-03-11 00:00:00.000,"14768"
43137,597,401,7,2015-03-12 00:00:00.000,"18471"
43138,592,401,7,2015-03-12 00:00:00.000,"14768"
43141,437,401,7,2015-03-12 00:00:00.000,"18629"
43155,583,401,7,2015-03-12 00:00:00.000,"14997"
43164,463,401,7,2015-03-12 00:00:00.000,"19138"
43166,546,401,7,2015-03-12 00:00:00.000,"19082"
43180,470,401,7,2015-03-12 00:00:00.000,"11477"
43194,412,401,7,2015-03-12 00:00:00.000,"14840"
43236,588,401,7,2015-03-13 00:00:00.000,"13164"
43246,510,401,7,2015-03-13 00:00:00.000,"19099"
43262,533,401,7,2015-03-13 00:00:00.000,"12245"
43265,545,401,7,2015-03-13 00:00:00.000,"14392"
43292,540,401,7,2015-03-14 00:00:00.000,"15565"
43441,464,401,7,2015-03-17 00:00:00.000,"18539"
43451,486,401,7,2015-03-17 00:00:00.000,"19682"
43494,512,401,7,2015-03-18 00:00:00.000,"12362"
43499,411,401,7,2015-03-18 00:00:00.000,"11507"
43521,416,401,7,2015-03-18 00:00:00.000,"17891"
43522,570,401,7,2015-03-18 00:00:00.000,"13307"
43538,588,401,7,2015-03-19 00:00:00.000,"15279"
43575,587,401,7,2015-03-19 00:00:00.000,"10209"
43584,523,401,7,2015-03-19 00:00:00.000,"12120"
43618,588,401,7,2015-03-20 00:00:00.000,"15279"
43655,576,401,7,2015-03-20 00:00:00.000,"14173"
43690,455,401,7,2015-03-21 00:00:00.000,"13091"
43702,591,401,7,2015-03-21 00:00:00.000,"19811"
43709,599,401,7,2015-03-23 00:00:00.000,"12954"
43843,489,401,7,2015-03-24 00:00:00.000,"11061"
43941,557,401,7,2015-03-25 00:00:00.000,"12204"
43981,588,401,7,2015-03-26 00:00:00.000,"15279"
44087,559,401,7,2015-03-27 00:00:00.000,"19137"
44131,585,401,7,2015-03-28 00:00:00.000,"14817"
44135,572,401,7,2015-03-28 00:00:00.000,"18240"
44209,536,401,7,2015-03-30 00:00:00.000,"10409"
44245,597,401,7,2015-03-30 00:00:00.000,"17080"
44254,460,401,7,2015-03-30 00:00:00.000,"15771"
44382,544,401,7,2015-04-02 00:00:00.000,"18306"
44385,514,401,7,2015-04-02 00:00:00.000,"11636"
44473,405,401,7,2015-04-03 00:00:00.000,"11571"
44512,592,401,7,2015-04-03 00:00:00.000,"11246"
44514,409,401,7,2015-04-03 00:00:00.000,"15942"
44564,405,401,7,2015-04-04 00:00:00.000,"12238"
44610,488,401,7,2015-04-06 00:00:00.000,"19838"
44681,520,401,7,2015-04-07 00:00:00.000,"15950"
44756,544,401,7,2015-04-08 00:00:00.000,"18306"
44891,529,401,7,2015-04-09 00:00:00.000,"19123"
44946,538,401,7,2015-04-10 00:00:00.000,"17449"
44948,541,401,7,2015-04-10 00:00:00.000,"16799"
44962,452,401,7,2015-04-10 00:00:00.000,"14648"
44989,571,401,7,2015-04-10 00:00:00.000,"18473"
45028,597,401,7,2015-04-11 00:00:00.000,"16516"
45061,459,401,7,2015-04-13 00:00:00.000,"10036"
45068,566,401,7,2015-04-13 00:00:00.000,"10371"
45145,544,401,7,2015-04-14 00:00:00.000,"15749"
45155,537,401,7,2015-04-14 00:00:00.000,"13787"
45182,451,401,7,2015-04-14 00:00:00.000,"10219"
45194,496,401,7,2015-04-14 00:00:00.000,"14092"
45278,444,401,7,2015-04-15 00:00:00.000,"18271"
45289,407,401,7,2015-04-15 00:00:00.000,"11269"
45328,565,401,7,2015-04-15 00:00:00.000,"15454"
45331,569,401,7,2015-04-15 00:00:00.000,"16462"
45346,565,401,7,2015-04-16 00:00:00.000,"15454"
45377,407,401,7,2015-04-16 00:00:00.000,"18490"
45426,529,401,7,2015-04-16 00:00:00.000,"15935"
45537,428,401,7,2015-04-20 00:00:00.000,"19744"
45547,434,401,7,2015-04-20 00:00:00.000,"10088"
45556,466,401,7,2015-04-20 00:00:00.000,"17891"
45569,528,401,7,2015-04-20 00:00:00.000,"17823"
45571,469,401,7,2015-04-20 00:00:00.000,"11611"
45616,468,401,7,2015-04-21 00:00:00.000,"15005"
45787,526,401,7,2015-04-23 00:00:00.000,"15552"
45818,502,401,7,2015-04-23 00:00:00.000,"19992"
45877,460,401,7,2015-04-24 00:00:00.000,"12668"
45884,421,401,7,2015-04-24 00:00:00.000,"10397"
45895,582,401,7,2015-04-24 00:00:00.000,"13437"
45919,480,401,7,2015-04-24 00:00:00.000,"15647"
45932,426,401,7,2015-04-25 00:00:00.000,"10210"
45936,498,401,7,2015-04-25 00:00:00.000,"16708"
45980,506,401,7,2015-04-27 00:00:00.000,"11878"
46004,423,401,7,2015-04-27 00:00:00.000,"16052"
46016,524,401,7,2015-04-27 00:00:00.000,"19612"
46026,480,401,7,2015-04-27 00:00:00.000,"12313"
46030,413,401,7,2015-04-27 00:00:00.000,"17935"
46116,508,401,7,2015-04-28 00:00:00.000,"12193"
46166,600,401,7,2015-04-29 00:00:00.000,"16371"
46200,457,401,7,2015-04-29 00:00:00.000,"12334"
46203,514,401,7,2015-04-29 00:00:00.000,"11552"
46250,554,401,7,2015-04-30 00:00:00.000,"12762"
46273,420,401,7,2015-04-30 00:00:00.000,"15745"
46282,445,401,7,2015-04-30 00:00:00.000,"14759"
46287,564,401,7,2015-04-30 00:00:00.000,"16752"
46302,469,401,7,2015-04-30 00:00:00.000,"12345"
46315,473,401,7,2015-04-30 00:00:00.000,"10461"
46324,554,401,7,2015-05-01 00:00:00.000,"12762"
46448,408,401,7,2015-05-02 00:00:00.000,"19909"
46520,461,401,7,2015-05-04 00:00:00.000,"18786"
46595,538,401,7,2015-05-05 00:00:00.000,"16330"
46600,437,401,7,2015-05-05 00:00:00.000,"11679"
46694,406,401,7,2015-05-07 00:00:00.000,"10643"
46734,592,401,7,2015-05-07 00:00:00.000,"10935"
46762,508,401,7,2015-05-08 00:00:00.000,"10224"
46794,542,401,7,2015-05-08 00:00:00.000,"10710"
46821,568,401,7,2015-05-08 00:00:00.000,"11278"
46940,542,401,7,2015-05-12 00:00:00.000,"12904"
46950,569,401,7,2015-05-12 00:00:00.000,"16647"
46978,512,401,7,2015-05-12 00:00:00.000,"10795"
46980,542,401,7,2015-05-12 00:00:00.000,"14452"
47125,585,401,7,2015-05-14 00:00:00.000,"14416"
47138,505,401,7,2015-05-14 00:00:00.000,"18170"
47207,556,401,7,2015-05-15 00:00:00.000,"14027"
47233,564,401,7,2015-05-16 00:00:00.000,"13459"
47236,502,401,7,2015-05-16 00:00:00.000,"10759"
47261,489,401,7,2015-05-16 00:00:00.000,"10730"
47307,552,401,7,2015-05-18 00:00:00.000,"14964"
47344,541,401,7,2015-05-18 00:00:00.000,"13766"
47360,541,401,7,2015-05-19 00:00:00.000,"13766"
47361,466,401,7,2015-05-19 00:00:00.000,"10376"
47397,468,401,7,2015-05-19 00:00:00.000,"11828"
47441,488,401,7,2015-05-20 00:00:00.000,"10068"
47529,526,401,7,2015-05-21 00:00:00.000,"11756"
47555,459,401,7,2015-05-21 00:00:00.000,"16903"
47563,531,401,7,2015-05-21 00:00:00.000,"18592"
47608,516,401,7,2015-05-21 00:00:00.000,"12732"
47645,519,401,7,2015-05-22 00:00:00.000,"10789"
47760,479,401,7,2015-05-25 00:00:00.000,"11959"
47768,468,401,7,2015-05-25 00:00:00.000,"13347"
47798,546,401,7,2015-05-26 00:00:00.000,"14213"
47886,531,401,7,2015-05-27 00:00:00.000,"18592"
48076,469,401,7,2015-05-29 00:00:00.000,"13720"
48090,437,401,7,2015-05-29 00:00:00.000,"18323"
48126,452,401,7,2015-05-29 00:00:00.000,"16313"
48202,572,401,7,2015-06-01 00:00:00.000,"13727"
48256,523,401,7,2015-06-01 00:00:00.000,"14422"
48292,490,401,7,2015-06-02 00:00:00.000,"13559"
48336,493,401,7,2015-06-02 00:00:00.000,"12712"
48420,586,401,7,2015-06-03 00:00:00.000,"16401"
48500,591,401,7,2015-06-04 00:00:00.000,"15024"
48512,528,401,7,2015-06-04 00:00:00.000,"10038"
48538,590,401,7,2015-06-05 00:00:00.000,"12832"
48560,445,401,7,2015-06-05 00:00:00.000,"12319"
48566,520,401,7,2015-06-05 00:00:00.000,"16631"
48571,529,401,7,2015-06-05 00:00:00.000,"16233"
48615,555,401,7,2015-06-06 00:00:00.000,"17997"
48648,525,401,7,2015-06-06 00:00:00.000,"10814"
48655,413,401,7,2015-06-06 00:00:00.000,"17053"
48682,421,401,7,2015-06-08 00:00:00.000,"14621"
48703,498,401,7,2015-06-08 00:00:00.000,"11255"
48707,526,401,7,2015-06-08 00:00:00.000,"16911"
48719,507,401,7,2015-06-08 00:00:00.000,"17868"
48752,469,401,7,2015-06-09 00:00:00.000,"14364"
48756,489,401,7,2015-06-09 00:00:00.000,"12358"
48758,470,401,7,2015-06-09 00:00:00.000,"17706"
48883,554,401,7,2015-06-10 00:00:00.000,"19396"
48915,517,401,7,2015-06-10 00:00:00.000,"18682"
48922,520,401,7,2015-06-10 00:00:00.000,"16021"
48951,591,401,7,2015-06-11 00:00:00.000,"18620"
48996,460,401,7,2015-06-11 00:00:00.000,"16097"
49037,480,401,7,2015-06-12 00:00:00.000,"15500"
49123,487,401,7,2015-06-15 00:00:00.000,"10262"
49150,595,401,7,2015-06-15 00:00:00.000,"12814"
49178,551,401,7,2015-06-16 00:00:00.000,"14647"
49214,442,401,7,2015-06-16 00:00:00.000,"14463"
49224,582,401,7,2015-06-16 00:00:00.000,"16887"
49242,499,401,7,2015-06-17 00:00:00.000,"13392"
49269,537,401,7,2015-06-17 00:00:00.000,"12001"
49291,456,401,7,2015-06-17 00:00:00.000,"18820"
49353,508,401,7,2015-06-18 00:00:00.000,"11671"
49357,582,401,7,2015-06-18 00:00:00.000,"16861"
49372,409,401,7,2015-06-18 00:00:00.000,"16424"
49384,589,401,7,2015-06-19 00:00:00.000,"12467"
49428,538,401,7,2015-06-19 00:00:00.000,"13075"
49449,592,401,7,2015-06-19 00:00:00.000,"17200"
49473,488,401,7,2015-06-20 00:00:00.000,"11774"
49476,418,401,7,2015-06-20 00:00:00.000,"10886"
49484,482,401,7,2015-06-20 00:00:00.000,"17063"
49508,468,401,7,2015-06-22 00:00:00.000,"10081"
49529,494,401,7,2015-06-22 00:00:00.000,"14479"
49534,437,401,7,2015-06-22 00:00:00.000,"14978"
49579,587,401,7,2015-06-23 00:00:00.000,"15199"
49586,513,401,7,2015-06-23 00:00:00.000,"13561"
49608,595,401,7,2015-06-24 00:00:00.000,"12814"
49641,437,401,7,2015-06-24 00:00:00.000,"10629"
49658,591,401,7,2015-06-24 00:00:00.000,"19694"
49695,543,401,7,2015-06-25 00:00:00.000,"14888"
49711,573,401,7,2015-06-25 00:00:00.000,"10395"
49737,504,401,7,2015-06-25 00:00:00.000,"11513"
49807,460,401,7,2015-06-26 00:00:00.000,"18206"
49819,424,401,7,2015-06-26 00:00:00.000,"12657"
49822,549,401,7,2015-06-26 00:00:00.000,"15799"
49864,430,401,7,2015-06-26 00:00:00.000,"15397"
49875,446,401,7,2015-06-27 00:00:00.000,"19621"
49896,493,401,7,2015-06-27 00:00:00.000,"16746"
49964,417,401,7,2015-06-29 00:00:00.000,"17148"
49995,417,401,7,2015-06-29 00:00:00.000,"17699"
50003,546,401,7,2015-06-30 00:00:00.000,"16813"
50018,528,401,7,2015-06-30 00:00:00.000,"12133"
50077,437,401,7,2015-07-01 00:00:00.000,"14276"
50119,565,401,7,2015-07-01 00:00:00.000,"17696"
50134,539,401,7,2015-07-02 00:00:00.000,"14813"
50171,486,401,7,2015-07-02 00:00:00.000,"12723"
50207,476,401,7,2015-07-02 00:00:00.000,"19452"
50237,573,401,7,2015-07-03 00:00:00.000,"10395"
50257,420,401,7,2015-07-03 00:00:00.000,"16143"
50274,513,401,7,2015-07-03 00:00:00.000,"14593"
50286,593,401,7,2015-07-03 00:00:00.000,"10712"
50365,495,401,7,2015-07-06 00:00:00.000,"12068"
50395,472,401,7,2015-07-06 00:00:00.000,"19658"
50483,404,401,7,2015-07-07 00:00:00.000,"10258"
50530,485,401,7,2015-07-07 00:00:00.000,"13065"
50563,559,401,7,2015-07-08 00:00:00.000,"17955"
50584,430,401,7,2015-07-08 00:00:00.000,"16715"
50586,530,401,7,2015-07-08 00:00:00.000,"16548"
50619,570,401,7,2015-07-09 00:00:00.000,"16616"
50631,417,401,7,2015-07-09 00:00:00.000,"12611"
50639,583,401,7,2015-07-09 00:00:00.000,"10208"
50674,578,401,7,2015-07-09 00:00:00.000,"14764"
50695,401,401,7,2015-07-09 00:00:00.000,"11189"
50702,418,401,7,2015-07-09 00:00:00.000,"12739"
50749,593,401,7,2015-07-10 00:00:00.000,"12465"
50764,466,401,7,2015-07-10 00:00:00.000,"11235"
50782,474,401,7,2015-07-11 00:00:00.000,"16333"
50796,428,401,7,2015-07-11 00:00:00.000,"18821"
50838,503,401,7,2015-07-13 00:00:00.000,"19659"
50840,560,401,7,2015-07-13 00:00:00.000,"17324"
50858,517,401,7,2015-07-13 00:00:00.000,"14541"
50977,421,401,7,2015-07-14 00:00:00.000,"18505"
51035,429,401,7,2015-07-15 00:00:00.000,"13705"
51047,555,401,7,2015-07-15 00:00:00.000,"10963"
51091,564,401,7,2015-07-15 00:00:00.000,"11235"
51162,521,401,7,2015-07-16 00:00:00.000,"12148"
51168,414,401,7,2015-07-16 00:00:00.000,"15345"
51171,425,401,7,2015-07-16 00:00:00.000,"16647"
51248,438,401,7,2015-07-18 00:00:00.000,"16101"
51249,450,401,7,2015-07-18 00:00:00.000,"10373"
51253,588,401,7,2015-07-18 00:00:00.000,"11245"
51278,495,401,7,2015-07-18 00:00:00.000,"18919"
51288,403,401,7,2015-07-20 00:00:00.000,"13914"
51300,489,401,7,2015-07-20 00:00:00.000,"16625"
51313,425,401,7,2015-07-20 00:00:00.000,"18142"
51331,525,401,7,2015-07-20 00:00:00.000,"14674"
51333,430,401,7,2015-07-20 00:00:00.000,"17729"
51352,520,401,7,2015-07-20 00:00:00.000,"14880"
51379,525,401,7,2015-07-21 00:00:00.000,"14674"
51405,435,401,7,2015-07-21 00:00:00.000,"11784"
51406,591,401,7,2015-07-21 00:00:00.000,"16224"
51416,529,401,7,2015-07-21 00:00:00.000,"18760"
51447,442,401,7,2015-07-22 00:00:00.000,"15751"
