ProductKey,Product Code,Product Name,ProductSubcategoryKey,Manufacturer,Brand,Color,Weight,Weight Unit Measure,Unit Cost,Unit Price,Available Date
119,"0201004","Adventure Works 13"" Color TV E25 Silver",9,"Adventure Works","Adventure Works","Silver",13.2,"pounds",61.17,119.99,2005-06-28 00:00:00.000
122,"0201007","Adventure Works 19"" Portable LCD HDTV M110 Silver",9,"Adventure Works","Adventure Works","Silver",2.7,"pounds",128.76,279.99,2006-03-21 00:00:00.000
125,"0201010","Adventure Works 19"" Color Digital TV E35 Silver",9,"Adventure Works","Adventure Works","Silver",7.7,"pounds",73.11,143.4,2006-04-12 00:00:00.000
129,"0201014","Adventure Works 20"" Analog CRT TV E45 Silver",9,"Adventure Works","Adventure Works","Silver",32.8,"pounds",101.97,200,2007-03-21 00:00:00.000
133,"0201018","Adventure Works 20"" LCD HDTV M120 Silver",9,"Adventure Works","Adventure Works","Silver",18.3,"pounds",160.93,349.95,2007-04-03 00:00:00.000
137,"0201022","Adventure Works 32"" LCD HDTV M130 Silver",9,"Adventure Works","Adventure Works","Silver",57.4,"pounds",229.93,499.99,2008-01-30 00:00:00.000
141,"0201026","Adventure Works 15.6"" LCD TV M130W Silver",9,"Adventure Works","Adventure Works","Silver",12.3,"pounds",152.94,299.99,2008-02-14 00:00:00.000
145,"0201030","Adventure Works 52"" LCD HDTV X590 Silver",9,"Adventure Works","Adventure Works","Silver",22.5,"pounds",960.82,2899.99,2009-04-14 00:00:00.000
149,"0201034","Adventure Works 40"" LCD HDTV M690 Silver",9,"Adventure Works","Adventure Works","Silver",43,"pounds",392.6,1184.97,2008-02-03 00:00:00.000
153,"0201038","Adventure Works 26"" 720p LCD HDTV M140 Silver",9,"Adventure Works","Adventure Works","Silver",59.3,"pounds",216.12,469.97,2006-06-06 00:00:00.000
157,"0201042","Adventure Works 37"" 1080p LCD HDTV M150W Silver",9,"Adventure Works","Adventure Works","Silver",71,"pounds",505.85,1099.99,2009-01-25 00:00:00.000
161,"0201046","Adventure Works 52"" LCD HDTV X790W Silver",9,"Adventure Works","Adventure Works","Silver",11.1,"pounds",527.53,1592.2,2008-05-12 00:00:00.000
179,"0202014","SV 16xDVD M300 Silver",10,"Southridge Video","Southridge Video","Silver",7.4,"pounds",54.72,119,2009-07-02 00:00:00.000
180,"0202015","SV 8xDVD E100 Silver",10,"Southridge Video","Southridge Video","Silver",8,"pounds",35.18,69,2005-11-18 00:00:00.000
181,"0202016","SV 16xDVD M310 Silver",10,"Southridge Video","Southridge Video","Silver",7.2,"pounds",59.32,129,2007-09-20 00:00:00.000
182,"0202017","SV 16xDVD M320 Silver",10,"Southridge Video","Southridge Video","Silver",6.2,"pounds",54.72,119,2006-05-31 00:00:00.000
183,"0202018","SV 16xDVD M330 Silver",10,"Southridge Video","Southridge Video","Silver",8,"pounds",50.13,109,2005-09-05 00:00:00.000
184,"0202019","SV 16xDVD E340 Silver",10,"Southridge Video","Southridge Video","Silver",6.9,"pounds",45.53,99,2007-12-26 00:00:00.000
185,"0202020","SV 22xDVD X680 Silver",10,"Southridge Video","Southridge Video","Silver",6.2,"pounds",55.99,169,2009-01-17 00:00:00.000
186,"0202021","SV 8xDVD E120 Silver",10,"Southridge Video","Southridge Video","Silver",7.2,"pounds",45.83,89.9,2007-08-27 00:00:00.000
187,"0202022","SV 22xDVD M600 Silver",10,"Southridge Video","Southridge Video","Silver",6.6,"pounds",43.04,129.9,2008-05-15 00:00:00.000
188,"0202023","SV 16xDVD M350 Silver",10,"Southridge Video","Southridge Video","Silver",7.3,"pounds",53.76,116.9,2009-03-06 00:00:00.000
189,"0202024","SV 16xDVD M360 Silver",10,"Southridge Video","Southridge Video","Silver",9,"pounds",58.36,126.9,2007-01-01 00:00:00.000
190,"0202025","SV 8xDVD E130 Silver",10,"Southridge Video","Southridge Video","Silver",5.4,"pounds",29.01,56.9,2005-03-15 00:00:00.000
191,"0202026","SV 8xDVD E140 Silver",10,"Southridge Video","Southridge Video","Silver",7.2,"pounds",33.65,66,2006-03-15 00:00:00.000
208,"0203017","Litware Home Theater System 4.1 Channel M410 Silver",11,"Litware, Inc.","Litware","Silver",32.3,"pounds",275.46,599,2007-12-01 00:00:00.000
209,"0203018","Litware Home Theater System 5.1 Channel M511 Silver",11,"Litware, Inc.","Litware","Silver",37.5,"pounds",321.44,699,2007-08-23 00:00:00.000
210,"0203019","Litware Home Theater System 2.1 Channel E210 Silver",11,"Litware, Inc.","Litware","Silver",40,"pounds",152.44,299,2006-11-15 00:00:00.000
211,"0203020","Litware Home Theater System 5.1 Channel M510 Silver",11,"Litware, Inc.","Litware","Silver",11,"pounds",293.85,639,2008-02-11 00:00:00.000
212,"0203021","Litware Home Theater System 2.1 Channel E211 Silver",11,"Litware, Inc.","Litware","Silver",48,"pounds",137.6,269.9,2006-01-01 00:00:00.000
213,"0203022","Litware Home Theater System 2.1 Channel E212 Silver",11,"Litware, Inc.","Litware","Silver",66,"pounds",152.9,299.9,2006-03-15 00:00:00.000
214,"0203023","Litware Home Theater System 4.1 Channel M411 Silver",11,"Litware, Inc.","Litware","Silver",84,"pounds",275.46,599,2009-03-15 00:00:00.000
215,"0203024","Litware Home Theater System 4.1 Channel M412 Silver",11,"Litware, Inc.","Litware","Silver",33.1,"pounds",261.66,569,2008-07-01 00:00:00.000
216,"0203025","Litware Home Theater System 4.1 Channel M413 Silver",11,"Litware, Inc.","Litware","Silver",62,"pounds",252.47,549,2008-07-01 00:00:00.000
217,"0203026","Litware Home Theater System 5.1 Channel M512 Silver",11,"Litware, Inc.","Litware","Silver",34,"pounds",321.44,699,2007-12-13 00:00:00.000
218,"0203027","Litware Home Theater System 5.1 Channel M513 Silver",11,"Litware, Inc.","Litware","Silver",44.1,"pounds",316.85,689,2007-03-11 00:00:00.000
219,"0203028","Litware Home Theater System 7.1 Channel M710 Silver",11,"Litware, Inc.","Litware","Silver",11.4,"pounds",264.72,799,2007-11-01 00:00:00.000
220,"0203029","Litware Home Theater System 7.1 Channel X711 Silver",11,"Litware, Inc.","Litware","Silver",37.2,"pounds",367.43,1109,2009-05-11 00:00:00.000
221,"0203030","Litware Home Theater System 5.1 Channel M514 Silver",11,"Litware, Inc.","Litware","Silver",19,"pounds",275.46,599,2008-01-15 00:00:00.000
222,"0203031","Litware Home Theater System 5.1 Channel M515 Silver",11,"Litware, Inc.","Litware","Silver",41,"pounds",261.66,569,2006-11-04 00:00:00.000
223,"0203032","Litware Home Theater System 5.1 Channel M516 Silver",11,"Litware, Inc.","Litware","Silver",7.5,"pounds",266.26,579,2007-07-19 00:00:00.000
308,"0205017","SV Car Video LCD7W M7080 Silver",13,"Southridge Video","Southridge Video","Silver",3.5,"pounds",229.93,500,2006-02-11 00:00:00.000
309,"0205018","SV Car Video LCD7W M7081 Silver",13,"Southridge Video","Southridge Video","Silver",5.5,"pounds",229.47,499,2006-04-05 00:00:00.000
310,"0205019","SV Car Video TFT7 M7000 Silver",13,"Southridge Video","Southridge Video","Silver",4.2,"pounds",152.44,299,2005-05-08 00:00:00.000
311,"0205020","SV Car Video TFT6.2W E6280 Silver",13,"Southridge Video","Southridge Video","Silver",8,"pounds",142.24,279,2005-05-09 00:00:00.000
312,"0205021","SV Car Video TFT6.2W E6281 Silver",13,"Southridge Video","Southridge Video","Silver",4.2,"pounds",132.05,259,2005-09-08 00:00:00.000
313,"0205022","SV Car Video TFT6.2W E6282 Silver",13,"Southridge Video","Southridge Video","Silver",5,"pounds",137.14,269,2005-05-07 00:00:00.000
314,"0205023","SV Car Video TFT7 M7001 Silver",13,"Southridge Video","Southridge Video","Silver",4.2,"pounds",157.54,309,2005-05-04 00:00:00.000
315,"0205024","SV Car Video AM/FM E1000 Silver",13,"Southridge Video","Southridge Video","Silver",5.5,"pounds",101.46,199,2004-01-02 00:00:00.000
316,"0205025","SV Car Video AM/FM E1001 Silver",13,"Southridge Video","Southridge Video","Silver",6,"pounds",111.65,219,2005-01-03 00:00:00.000
317,"0205026","SV Car Video TFT7 M7002 Silver",13,"Southridge Video","Southridge Video","Silver",4.5,"pounds",162.64,319,2005-01-04 00:00:00.000
318,"0205027","SV Car Video LCD9.2W X9280 Silver",13,"Southridge Video","Southridge Video","Silver",6,"pounds",330.99,999,2009-05-08 00:00:00.000
319,"0205028","SV Car Video LCD9.2W X9281 Silver",13,"Southridge Video","Southridge Video","Silver",3.3,"pounds",287.92,869,2008-01-22 00:00:00.000
320,"0205029","SV Car Video LCD7W M7082 Silver",13,"Southridge Video","Southridge Video","Silver",5.5,"pounds",321.44,699,2007-05-08 00:00:00.000
321,"0205030","SV Car Video LCD7 M7001 Silver",13,"Southridge Video","Southridge Video","Silver",3.5,"pounds",151.3,329,2007-05-09 00:00:00.000
322,"0205031","SV Car Video LCD7 M7002 Silver",13,"Southridge Video","Southridge Video","Silver",8,"pounds",169.69,369,2007-05-10 00:00:00.000
323,"0205032","SV Car Video LCD7 M7003 Silver",13,"Southridge Video","Southridge Video","Silver",4.2,"pounds",169.69,369,2007-01-11 00:00:00.000
350,"0301013","Fabrikam Laptop12W M2080 Silver",15,"Fabrikam, Inc.","Fabrikam","Silver",5.4,"pounds",203.42,399,2007-08-09 00:00:00.000
351,"0301014","Fabrikam Laptop8.9W E0880 Silver",15,"Fabrikam, Inc.","Fabrikam","Silver",5.5,"pounds",171.3,336,2008-02-09 00:00:00.000
352,"0301015","Fabrikam Laptop8.9 E0800 Silver",15,"Fabrikam, Inc.","Fabrikam","Silver",5.2,"pounds",163.15,320,2009-01-09 00:00:00.000
353,"0301016","Fabrikam Laptop10.1 M0101 Silver",15,"Fabrikam, Inc.","Fabrikam","Silver",4.9,"pounds",196.23,384.9,2008-03-09 00:00:00.000
354,"0301017","Fabrikam Laptop12 M2001 Silver",15,"Fabrikam, Inc.","Fabrikam","Silver",6.4,"pounds",195.24,382.95,2005-02-08 00:00:00.000
355,"0301018","Fabrikam Laptop8.9 M0801 Silver",15,"Fabrikam, Inc.","Fabrikam","Silver",2.7,"pounds",185.32,363.5,2009-01-02 00:00:00.000
374,"0301037","Adventure Works Laptop19W X1980 Silver",15,"Adventure Works","Adventure Works","Silver",5.9,"pounds",430.38,1299,2006-02-09 00:00:00.000
375,"0301038","Adventure Works Laptop15 M1501 Silver",15,"Adventure Works","Adventure Works","Silver",6.7,"pounds",321.44,699,2005-04-08 00:00:00.000
376,"0301039","Adventure Works Laptop12 M1201 Silver",15,"Adventure Works","Adventure Works","Silver",10.6,"pounds",195.24,382.95,2007-06-08 00:00:00.000
377,"0301040","Adventure Works Laptop16 M1601 Silver",15,"Adventure Works","Adventure Works","Silver",2.7,"pounds",275.46,599,2005-02-05 00:00:00.000
378,"0301041","Adventure Works Laptop15.4W M1548 Silver",15,"Adventure Works","Adventure Works","Silver",7.2,"pounds",348.58,758,2006-03-09 00:00:00.000
379,"0301042","Adventure Works Laptop8.9 E0890 Silver",15,"Adventure Works","Adventure Works","Silver",10.6,"pounds",166.2,326,2004-01-02 00:00:00.000
563,"0305025","Proseware Projector 1080p LCD86 Silver",19,"Proseware, Inc.","Proseware","Silver",6,"pounds",760.38,2295,2005-10-11 00:00:00.000
564,"0305026","Proseware Projector 1080p DLP86 Silver",19,"Proseware, Inc.","Proseware","Silver",1.5,"pounds",827.97,2499,2005-10-11 00:00:00.000
565,"0305027","Proseware Projector 720p LCD56 Silver",19,"Proseware, Inc.","Proseware","Silver",4,"pounds",321.44,699,2007-02-09 00:00:00.000
566,"0305028","Proseware Projector 720p DLP56 Silver",19,"Proseware, Inc.","Proseware","Silver",4.7,"pounds",459.4,999,2007-02-08 00:00:00.000
567,"0305029","Proseware Projector 480p LCD12 Silver",19,"Proseware, Inc.","Proseware","Silver",6.9,"pounds",116.75,229,2005-02-09 00:00:00.000
568,"0305030","Proseware Projector 480p DLP12 Silver",19,"Proseware, Inc.","Proseware","Silver",10.6,"pounds",254.4,499,2005-12-09 00:00:00.000
569,"0305031","Proseware Screen 125in X1609 Silver",19,"Proseware, Inc.","Proseware","Silver",6.5,"pounds",152.08,459,2009-03-09 00:00:00.000
570,"0305032","Proseware Screen 113in X1609 Silver",19,"Proseware, Inc.","Proseware","Silver",2.2,"pounds",99.06,299,2008-02-08 00:00:00.000
571,"0305033","Proseware Screen 106in M1609 Silver",19,"Proseware, Inc.","Proseware","Silver",4.1,"pounds",115.43,251,2008-01-02 00:00:00.000
572,"0305034","Proseware Screen 100in M1609 Silver",19,"Proseware, Inc.","Proseware","Silver",4,"pounds",87.37,190,2007-01-04 00:00:00.000
573,"0305035","Proseware Screen 85in E1010 Silver",19,"Proseware, Inc.","Proseware","Silver",1.9,"pounds",70.87,139,2006-01-05 00:00:00.000
574,"0305036","Proseware Screen 80in E1010 Silver",19,"Proseware, Inc.","Proseware","Silver",6,"pounds",55.57,109,2005-03-08 00:00:00.000
633,"0305095","WWI Projector 1080p LCD86 Silver",19,"Wide World Importers","Wide World Importers","Silver",6.8,"pounds",760.38,2295,2008-09-09 00:00:00.000
634,"0305096","WWI Projector 1080p DLP86 Silver",19,"Wide World Importers","Wide World Importers","Silver",9.6,"pounds",827.97,2499,2008-09-09 00:00:00.000
635,"0305097","WWI Projector 720p LCD56 Silver",19,"Wide World Importers","Wide World Importers","Silver",11.9,"pounds",321.44,699,2007-02-09 00:00:00.000
636,"0305098","WWI Projector 720p DLP56 Silver",19,"Wide World Importers","Wide World Importers","Silver",4.8,"pounds",459.4,999,2007-02-08 00:00:00.000
637,"0305099","WWI Projector 480p LCD12 Silver",19,"Wide World Importers","Wide World Importers","Silver",12.3,"pounds",116.75,229,2005-02-09 00:00:00.000
638,"0305100","WWI Projector 480p DLP12 Silver",19,"Wide World Importers","Wide World Importers","Silver",6,"pounds",254.4,499,2005-12-09 00:00:00.000
639,"0305101","WWI Screen 125in M1611 Silver",19,"Wide World Importers","Wide World Importers","Silver",5.1,"pounds",152.08,459,2009-03-09 00:00:00.000
640,"0305102","WWI Screen 113in M1610 Silver",19,"Wide World Importers","Wide World Importers","Silver",4.3,"pounds",99.06,299,2008-02-08 00:00:00.000
641,"0305103","WWI Screen 106in M1609 Silver",19,"Wide World Importers","Wide World Importers","Silver",16.5,"pounds",115.43,251,2008-01-02 00:00:00.000
1048,"0402005","A. Datum SLR Camera X136 Silver",24,"A. Datum Corporation","A. Datum","Silver",4.6,"pounds",141.47,427,2006-03-02 00:00:00.000
1049,"0402006","A. Datum SLR Camera 35"" X358 Silver",24,"A. Datum Corporation","A. Datum","Silver",4.65,"pounds",194.82,588,2007-11-13 00:00:00.000
1050,"0402007","A. Datum SLR Camera M136 Silver",24,"A. Datum Corporation","A. Datum","Silver",4.8,"pounds",143.48,312,2006-12-31 00:00:00.000
1051,"0402008","A. Datum SLR Camera 35"" M358 Silver",24,"A. Datum Corporation","A. Datum","Silver",4.9,"pounds",155.43,338,2005-06-16 00:00:00.000
1112,"0402069","Fabrikam SLR Camera X147 Silver",24,"Fabrikam, Inc.","Fabrikam","Silver",6.1,"pounds",213.7,645,2006-07-13 00:00:00.000
1113,"0402070","Fabrikam SLR Camera 35"" X358 Silver",24,"Fabrikam, Inc.","Fabrikam","Silver",4.9,"pounds",144.52,436.2,2004-04-16 00:00:00.000
1114,"0402071","Fabrikam SLR Camera M147 Silver",24,"Fabrikam, Inc.","Fabrikam","Silver",4.9,"pounds",153.59,334,2006-03-02 00:00:00.000
1115,"0402072","Fabrikam SLR Camera 35"" M358 Silver",24,"Fabrikam, Inc.","Fabrikam","Silver",5.2,"pounds",150.84,328,2007-11-13 00:00:00.000
1572,"0602002","SV DVD Player M110 Silver",35,"Southridge Video","Southridge Video","Silver",4,"pounds",26.67,57.99,2009-01-09 00:00:00.000
1578,"0602008","SV DVD Recorder L210 Silver",35,"Southridge Video","Southridge Video","Silver",4,"pounds",72.56,219,2007-09-19 00:00:00.000
1587,"0602017","SV DVD 48 DVD Storage Binder M50 Silver",35,"Southridge Video","Southridge Video","Silver",4,"pounds",8.27,17.99,2005-01-02 00:00:00.000
1588,"0602018","SV DVD 58 DVD Storage Binder M55 Silver",35,"Southridge Video","Southridge Video","Silver",4,"pounds",6.39,13.89,2006-02-04 00:00:00.000
1589,"0602019","SV DVD 38 DVD Storage Binder E25 Silver",35,"Southridge Video","Southridge Video","Silver",4,"pounds",5.09,9.99,2005-01-08 00:00:00.000
1590,"0602020","SV DVD 60 DVD Storage Binder L20 Silver",35,"Southridge Video","Southridge Video","Silver",4,"pounds",7.58,22.89,2006-05-06 00:00:00.000
1591,"0602021","SV DVD 55DVD Storage Binder M56 Silver",35,"Southridge Video","Southridge Video","Silver",4,"pounds",5.82,12.66,2005-01-02 00:00:00.000
1600,"0602030","SV DVD External DVD Burner M200 Silver",35,"Southridge Video","Southridge Video","Silver",1.9,"pounds",26.62,57.88,2008-06-02 00:00:00.000
1606,"0602036","SV DVD 9-Inch Player Portable M300 Silver",35,"Southridge Video","Southridge Video","Silver",4,"pounds",73.57,159.99,2006-05-06 00:00:00.000
1607,"0602037","SV DVD 12-Inch Player Portable M400 Silver",35,"Southridge Video","Southridge Video","Silver",5,"pounds",82.77,179.99,2006-05-07 00:00:00.000
1608,"0602038","SV DVD 7-Inch Player Portable E200 Silver",35,"Southridge Video","Southridge Video","Silver",6,"pounds",56.08,109.99,2006-05-08 00:00:00.000
1609,"0602039","SV DVD 14-Inch Player Portable L100 Silver",35,"Southridge Video","Southridge Video","Silver",7,"pounds",86.14,259.99,2006-05-09 00:00:00.000
1610,"0602040","SV DVD 15-Inch Player Portable L200 Silver",35,"Southridge Video","Southridge Video","Silver",8,"pounds",96.08,289.99,2006-05-10 00:00:00.000
1679,"0701019","MGS Hand Games for kids E300 Silver",38,"Tailspin Toys","Tailspin Toys","Silver",1.8,"pounds",2.8,5.5,2008-03-09 00:00:00.000
1680,"0701020","MGS Hand Games for students E400 Silver",38,"Tailspin Toys","Tailspin Toys","Silver",1,"pounds",3.56,6.99,2005-02-08 00:00:00.000
1681,"0701021","MGS Hand Games men M300 Silver",38,"Tailspin Toys","Tailspin Toys","Silver",0.8,"pounds",3.17,6.89,2009-01-02 00:00:00.000
1682,"0701022","MGS Hand Games women M400 Silver",38,"Tailspin Toys","Tailspin Toys","Silver",2,"pounds",4.13,8.99,2006-02-08 00:00:00.000
1683,"0701023","MGS Hand Games for 12-16 boys E600 Silver",38,"Tailspin Toys","Tailspin Toys","Silver",1.7,"pounds",2.54,4.99,2005-01-04 00:00:00.000
1684,"0701024","MGS Hand Games for Office worker L299 Silver",38,"Tailspin Toys","Tailspin Toys","Silver",1.9,"pounds",5.6,16.89,2005-01-02 00:00:00.000
1703,"0701043","SV Hand Games for kids E30 Silver",38,"Southridge Video","Southridge Video","Silver",2,"pounds",2.75,5.39,2007-07-09 00:00:00.000
1704,"0701044","SV Hand Games for students E40 Silver",38,"Southridge Video","Southridge Video","Silver",1.7,"pounds",3.56,6.99,2005-02-12 00:00:00.000
1705,"0701045","SV Hand Games men M30 Silver",38,"Southridge Video","Southridge Video","Silver",1.9,"pounds",3.16,6.88,2009-01-12 00:00:00.000
1706,"0701046","SV Hand Games women M40 Silver",38,"Southridge Video","Southridge Video","Silver",1,"pounds",4.08,8.88,2006-05-08 00:00:00.000
1832,"0801006","Litware Washer & Dryer 27in L420 Silver",41,"Litware, Inc.","Litware","Silver",239,"pounds",878.66,2652,2009-02-09 00:00:00.000
1833,"0801007","Litware Washer & Dryer 25.5in M350 Silver",41,"Litware, Inc.","Litware","Silver",220,"pounds",914.67,1989,2008-03-08 00:00:00.000
1834,"0801008","Litware Washer & Dryer 24in M260 Silver",41,"Litware, Inc.","Litware","Silver",168,"pounds",836.03,1818,2007-02-06 00:00:00.000
1835,"0801009","Litware Washer & Dryer 21in E214 Silver",41,"Litware, Inc.","Litware","Silver",158,"pounds",815.22,1599,2006-01-02 00:00:00.000
1836,"0801010","Litware Washer & Dryer 15.5in E150 Silver",41,"Litware, Inc.","Litware","Silver",140,"pounds",509.32,999,2005-02-01 00:00:00.000
1852,"0801026","NT Washer & Dryer 27in L2700 Silver",41,"Northwind Traders","Northwind Traders","Silver",158,"pounds",878.96,2652.9,2005-06-23 00:00:00.000
1853,"0801027","NT Washer & Dryer 25.5in M2550 Silver",41,"Northwind Traders","Northwind Traders","Silver",146,"pounds",915.08,1989.9,2008-03-08 00:00:00.000
1854,"0801028","NT Washer & Dryer 24in M2400 Silver",41,"Northwind Traders","Northwind Traders","Silver",180,"pounds",836.45,1818.9,2007-02-06 00:00:00.000
1855,"0801029","NT Washer & Dryer 21in E2100 Silver",41,"Northwind Traders","Northwind Traders","Silver",176,"pounds",815.68,1599.9,2006-01-02 00:00:00.000
1856,"0801030","NT Washer & Dryer 15.5in E1550 Silver",41,"Northwind Traders","Northwind Traders","Silver",155,"pounds",509.78,999.9,2005-02-01 00:00:00.000
1909,"0802013","Fabrikam Refrigerator 24.7CuFt X9800 Silver",42,"Fabrikam, Inc.","Fabrikam","Silver",209,"pounds",1060.22,3199.99,2009-03-04 00:00:00.000
1910,"0802014","Fabrikam Refrigerator 19CuFt M7600 Silver",42,"Fabrikam, Inc.","Fabrikam","Silver",71,"pounds",413.42,899,2008-03-06 00:00:00.000
1911,"0802015","Fabrikam Refrigerator 9.7CuFt M5600 Silver",42,"Fabrikam, Inc.","Fabrikam","Silver",176,"pounds",226.71,493,2007-03-08 00:00:00.000
1912,"0802016","Fabrikam Refrigerator 4.6CuFt E2800 Silver",42,"Fabrikam, Inc.","Fabrikam","Silver",71,"pounds",152.94,299.99,2006-02-09 00:00:00.000
1913,"0802017","Fabrikam Refrigerator 3.2CuFt E1600 Silver",42,"Fabrikam, Inc.","Fabrikam","Silver",58,"pounds",142.75,279.99,2005-03-08 00:00:00.000
1914,"0802018","Fabrikam Refrigerator 1.7CuFt E1200 Silver",42,"Fabrikam, Inc.","Fabrikam","Silver",228,"pounds",66.27,129.99,2004-02-06 00:00:00.000
1951,"0802055","Litware Refrigerator 24.7CuFt X980 Silver",42,"Litware, Inc.","Litware","Silver",68,"pounds",1060.22,3199.99,2007-08-01 00:00:00.000
1952,"0802056","Litware Refrigerator 19CuFt M760 Silver",42,"Litware, Inc.","Litware","Silver",196,"pounds",413.42,899,2008-03-06 00:00:00.000
1953,"0802057","Litware Refrigerator 9.7CuFt M560 Silver",42,"Litware, Inc.","Litware","Silver",75,"pounds",226.71,493,2007-03-08 00:00:00.000
1954,"0802058","Litware Refrigerator 4.6CuFt E280 Silver",42,"Litware, Inc.","Litware","Silver",132,"pounds",152.94,299.99,2006-02-09 00:00:00.000
1955,"0802059","Litware Refrigerator 3.2CuFt E160 Silver",42,"Litware, Inc.","Litware","Silver",71,"pounds",142.75,279.99,2005-03-08 00:00:00.000
1956,"0802060","Litware Refrigerator 1.7CuFt E120 Silver",42,"Litware, Inc.","Litware","Silver",209,"pounds",66.27,129.99,2004-02-06 00:00:00.000
1989,"0803007","Fabrikam Microwave 1.5CuFt X1100 Silver",43,"Fabrikam, Inc.","Fabrikam","Silver",41,"pounds",220.64,665.94,2009-01-02 00:00:00.000
1990,"0803008","Fabrikam Microwave 2.2CuFt M1250 Silver",43,"Fabrikam, Inc.","Fabrikam","Silver",26,"pounds",91.97,199.99,2008-01-04 00:00:00.000
1991,"0803009","Fabrikam Microwave 1.6CuFt M1250 Silver",43,"Fabrikam, Inc.","Fabrikam","Silver",27,"pounds",82.77,179.99,2007-01-05 00:00:00.000
1992,"0803010","Fabrikam Microwave 1.0CuFt E1100 Silver",43,"Fabrikam, Inc.","Fabrikam","Silver",40,"pounds",71.37,139.99,2006-03-08 00:00:00.000
1993,"0803011","Fabrikam Microwave 0.9CuFt E0900 Silver",43,"Fabrikam, Inc.","Fabrikam","Silver",37,"pounds",50.98,99.99,2005-02-09 00:00:00.000
1994,"0803012","Fabrikam Microwave 0.8CuFt E0800 Silver",43,"Fabrikam, Inc.","Fabrikam","Silver",37,"pounds",48.43,94.99,2004-02-08 00:00:00.000
2025,"0803043","Litware Microwave 1.5CuFt X110 Silver",43,"Litware, Inc.","Litware","Silver",40,"pounds",220.64,665.94,2006-07-17 00:00:00.000
2026,"0803044","Litware Microwave 2.2CuFt M125 Silver",43,"Litware, Inc.","Litware","Silver",37,"pounds",91.97,199.99,2008-01-04 00:00:00.000
2027,"0803045","Litware Microwave 1.6CuFt M125 Silver",43,"Litware, Inc.","Litware","Silver",37,"pounds",82.77,179.99,2007-01-05 00:00:00.000
2028,"0803046","Litware Microwave 1.0CuFt E110 Silver",43,"Litware, Inc.","Litware","Silver",27,"pounds",71.37,139.99,2006-03-08 00:00:00.000
2029,"0803047","Litware Microwave 0.9CuFt E090 Silver",43,"Litware, Inc.","Litware","Silver",37,"pounds",50.98,99.99,2005-02-09 00:00:00.000
2030,"0803048","Litware Microwave 0.8CuFt E080 Silver",43,"Litware, Inc.","Litware","Silver",55,"pounds",48.43,94.99,2004-02-08 00:00:00.000
2146,"0805031","Adventure Works Coffee Maker Super-Auto 12C X125 Silver",45,"Adventure Works","Adventure Works","Silver",8.5,"pounds",546.68,1650,2009-01-02 00:00:00.000
2147,"0805032","Adventure Works Coffee Maker Auto 10C M100 Silver",45,"Adventure Works","Adventure Works","Silver",35.6,"pounds",343.05,745.99,2008-01-04 00:00:00.000
2148,"0805033","Adventure Works Coffee Maker 12C M100 Silver",45,"Adventure Works","Adventure Works","Silver",21.5,"pounds",204.64,445,2007-01-05 00:00:00.000
2149,"0805034","Adventure Works Coffee Maker Auto 5C E090 Silver",45,"Adventure Works","Adventure Works","Silver",30,"pounds",83.1,163,2006-03-08 00:00:00.000
2150,"0805035","Adventure Works Coffee Maker 5C E090 Silver",45,"Adventure Works","Adventure Works","Silver",23,"pounds",75.96,149,2005-02-09 00:00:00.000
2151,"0805036","Adventure Works Coffee Maker 4C E080 Silver",45,"Adventure Works","Adventure Works","Silver",25,"pounds",66.23,129.9,2004-03-09 00:00:00.000
2170,"0805055","Fabrikam Coffee Maker Super-Auto 12C X125 Silver",45,"Fabrikam, Inc.","Fabrikam","Silver",23,"pounds",546.68,1650,2009-01-02 00:00:00.000
2171,"0805056","Fabrikam Coffee Maker Auto 10C M100 Silver",45,"Fabrikam, Inc.","Fabrikam","Silver",25,"pounds",343.05,745.99,2008-01-04 00:00:00.000
2172,"0805057","Fabrikam Coffee Maker 12C M100 Silver",45,"Fabrikam, Inc.","Fabrikam","Silver",16.2,"pounds",204.64,445,2007-01-05 00:00:00.000
2173,"0805058","Fabrikam Coffee Maker Auto 5C E090 Silver",45,"Fabrikam, Inc.","Fabrikam","Silver",18,"pounds",83.1,163,2006-03-08 00:00:00.000
2174,"0805059","Fabrikam Coffee Maker 5C E090 Silver",45,"Fabrikam, Inc.","Fabrikam","Silver",20.9,"pounds",75.96,149,2005-02-09 00:00:00.000
2175,"0805060","Fabrikam Coffee Maker 4C E080 Silver",45,"Fabrikam, Inc.","Fabrikam","Silver",28,"pounds",66.23,129.9,2004-03-09 00:00:00.000
2206,"0806017","Adventure Works Floor Lamp X1150 Silver",46,"Adventure Works","Adventure Works","Silver",3.2,"pounds",210.72,635.99,2005-11-07 00:00:00.000
2207,"0806018","Adventure Works Floor Lamp M2150 Silver",46,"Adventure Works","Adventure Works","Silver",3,"pounds",155.89,339,2008-01-04 00:00:00.000
2208,"0806019","Adventure Works Chandelier M8150 Silver",46,"Adventure Works","Adventure Works","Silver",2,"pounds",123.47,268.5,2008-01-05 00:00:00.000
2209,"0806020","Adventure Works Chandelier M6150 Silver",46,"Adventure Works","Adventure Works","Silver",4,"pounds",105.76,229.99,2007-03-08 00:00:00.000
2210,"0806021","Adventure Works Wall Lamp E2150 Silver",46,"Adventure Works","Adventure Works","Silver",1.4,"pounds",61.17,119.99,2007-02-09 00:00:00.000
