GeographyKey|GeographyType|ContinentName|CityName|StateProvinceName|RegionCountryName|Geometry|ETLLoadID|LoadDate|UpdateDate
582|City|North America|Bellflower|California|United States|0x00000000010CE3A59BC420885DC00C022B8716F14040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
583|City|North America|Bellingham|Washington|United States|0x00000000010C8B6CE7FBA9F95DC03B014D840D374840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
584|City|North America|Berkeley|California|United States|0x00000000010C1B2FDD2406195EC07A36AB3E570B4340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
585|City|Europe|Berkshire|England|United Kingdom|0xE6100000010CE3A9471ADCD6EEBF7B14AE47E1BA4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
586|City|Europe|Berlin|Berlin|Germany|0x00000000010C8195438B6C2353C06C787AA52CCB4440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
587|City|Europe|Billericay|England|United Kingdom|0xE6100000010CF5F23B4D66BCDA3FD3BCE3141DD14940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
588|City|Europe|Birmingham|England|United Kingdom|0x00000000010C7AA52C431CA755C099BB96900FF24040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
590|City|Europe|Bonn|North Rhine-Westphalia|Germany|0xE6100000010C397F130A11701C40F46C567DAE5E4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
591|City|Europe|Boulogne-Billancourt|Hauts de Seine|France|0xE6100000010C11DF89592F06024024287E8CB96B4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
592|City|Europe|Boulogne-sur-Mer|Pas de Calais|France|0xE6100000010C0D897B2C7DE8F93F226C787AA55C4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
593|City|North America|Bradenton|Florida|United States|0x00000000010C742497FF90A254C06666666666763B40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
594|City|North America|Branch|Minnesota|United States|0xE6100000010C5AF5B9DA8A3D57C091ED7C3F35BE4640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
595|City|Europe|Brunswick|Lower Saxony|Germany|0xE6100000010CEA95B20C710C25407C61325530224A40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
596|City|Asia|Brisbane|Queensland|Australia|0x00000000010C9A99999999995EC00F0BB5A679D74240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
597|City|North America|Burien|Washington|United States|0x00000000010C21B0726891955EC0ECC039234ABB4740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
598|City|North America|Calgary|Alberta|Canada|0xE6100000010C96438B6CE7835CC0D734EF3845874940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
599|City|Asia|Caloundra|Queensland|Australia|0xE6100000010CE3A59BC4202463405C8FC2F528CC3AC0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
600|City|North America|Camarillo|California|United States|0x00000000010C355EBA490CC25DC088855AD3BC1B4140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
601|City|North America|Canoga Park|California|United States|0x00000000010C83C0CAA145A65DC05F984C158C1A4140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
602|City|North America|Carson|California|United States|0x00000000010C85EB51B81E6D5DC0280F0BB5A6F14040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
603|City|North America|Casper|Wyoming|United States|0x00000000010C4C37894160955AC0ADFA5C6DC56E4540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
604|City|North America|Cedar City|Utah|United States|0x00000000010CA01A2FDD24465CC04D158C4AEADC4240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
605|City|North America|Central Valley|New York|United States|0x00000000010C401361C3D38752C0EFC9C342ADA94440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
606|City|North America|Chandler|Arizona|United States|0x00000000010C8716D9CEF7C35BC01D38674469BF4040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
607|City|North America|Cheektowaga|New York|United States|0x00000000010CE3A59BC420B053C0068195438B744540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
608|City|Europe|Cheltenham|England|United Kingdom|0x00000000010CBB270F0BB5C652C00F9C33A2B4074440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
609|City|North America|Chicago|Illinois|United States|0x00000000010CEE5A423EE8E955C07DAEB6627FF14440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
610|City|North America|Chula Vista|California|United States|0x00000000010C52B81E85EB415DC0D49AE61DA7504040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
611|City|North America|Citrus Heights|California|United States|0x00000000010C1904560E2D525EC0711B0DE02D584340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
612|City|North America|Clackamas|Oregon|United States|0x00000000010C08AC1C5A64A35EC086C954C1A8B44640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
613|City|Asia|Cloverdale|South Australia|Australia|0x00000000010C5AF5B9DA8AF953C0E3361AC05BB04240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
614|City|North America|College Station|Texas|United States|0x00000000010C97FF907EFB1258C0986E1283C09A3E40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
615|City|Europe|Colombes|Hauts de Seine|France|0xE6100000010C6C787AA52C03024010E9B7AF03774840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
616|City|Europe|Colomiers|Garonne (Haute)|France|0xE6100000010C90BDDEFDF15EF53F6666666666CE4540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
617|City|North America|Columbus|Georgia|United States|0x00000000010C6DE7FBA9F1FA54C0780B24287E844340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
618|City|North America|Columbus|Ohio|United States|0x00000000010C6DE7FBA9F1FA54C0780B24287E844340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
619|City|North America|Coronado|California|United States|0x00000000010C5EBA490C024B5DC02A3A92CB7F584040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
620|City|North America|Corvallis|Oregon|United States|0x00000000010C6ABC749318BC5EC002BC0512144F4640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
621|City|Europe|Courbevoie|Hauts de Seine|France|0xE6100000010CA9D903ADC01002404F1E166A4D734840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
622|City|Europe|Croix|Nord|France|0xE6100000010CDEE522BE13330940F46C567DAE564940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
623|City|Europe|Dresden|Saxony|Germany|0x00000000010CE3A59BC4202C56C04F1E166A4D234240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
624|City|Europe|Dunkerque|Nord|France|0xE6100000010CAF08FEB7921D034014AE47E17A844940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
625|City|North America|El Cajon|California|United States|0x00000000010C04560E2DB23D5DC0C976BE9F1A674040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
626|City|Europe|Erlangen|Bavaria|Germany|0xE6100000010C6C787AA52C0326404D840D4FAFCC4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
627|City|North America|Everett|Washington|United States|0x00000000010C5C8FC2F528745DC0CFF753E3A5BB4740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
628|City|Asia|Findon|South Australia|Australia|0xE6100000010C3108AC1C5A50614098DD9387857241C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
629|City|Europe|Frankfurt|Bavaria|Germany|0xE6100000010C20D26F5F070E25402CD49AE61DD74840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
631|City|North America|Fremont|California|United States|0x00000000010C273108AC1C625DC0E4141DC9E5074340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
632|City|Asia|Geelong|Victoria|Australia|0xE6100000010C6DE7FBA9F10A62404CA60A46251543C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
633|City|North America|Glendale|California|United States|0x00000000010CF0A7C64B37295CC0E8D9ACFA5C754140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
634|City|Asia|Goulburn|New South Wales|Australia|0xE6100000010C1F85EB51B8B662400EBE30992A6041C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
635|City|Europe|Grevenbroich|North Rhine-Westphalia|Germany|0xE6100000010C2905DD5ED2581A403255302AA98B4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
637|City|Asia|Hawthorne|Queensland|Australia|0x00000000010CCDCCCCCCCC9856C03480B74082424340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
638|City|Europe|High Wycombe|England|United Kingdom|0xE6100000010CB900344A97FEE7BF55302AA913D04940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
639|City|Europe|Hof|Bavaria|Germany|0xE6100000010CFFB27BF2B0D027402A3A92CB7F284940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
640|City|Europe|Ingolstadt|Bavaria|Germany|0xE6100000010CBE30992A18D5264060764F1E16624840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
641|City|Europe|Kassel|Hesse|Germany|0xE6100000010C70253B3602012340B9FC87F4DBA74940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
642|City|North America|Kirkland|Washington|United States|0x00000000010C3F355EBA497C5EC0A779C7293AD24740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
643|City|North America|La Jolla|California|United States|0x00000000010C1D5A643BDF4F5DC03BDF4F8D976E4040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
644|City|North America|Lake Oswego|Oregon|United States|0x00000000010C7593180456AE5EC085EB51B81EB54640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
645|City|North America|Lakewood|California|United States|0x00000000010CA52C431CEB7A58C08D28ED0DBE084440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
646|City|Asia|Lane Cove|New South Wales|Australia|0xE6100000010C2FDD240681E5624055C1A8A44EE840C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
647|City|North America|Langford|British Columbia|Canada|0xE6100000010CAAF1D24D62E05EC0FD87F4DBD7394840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
648|City|Asia|Lavender Bay|New South Wales|Australia|0xE6100000010C2DB29DEFA7E66240CE1951DA1BEC40C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
649|City|Europe|Leipzig|Saxony|Germany|0xE6100000010CB1506B9A77BC284033C4B12E6EAB4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
650|City|Europe|Lille|Nord|France|0xE6100000010C7AAA436E865B0840FD87F4DBD7514940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
651|City|Europe|Liverpool|England|United Kingdom|0x00000000010C8CDB68006F0D53C0E5F21FD26F874540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
652|City|North America|Long Beach|California|United States|0x00000000010C60E5D022DBF15CC01A51DA1B7C014140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
653|City|North America|Los Angeles|California|United States|0x00000000010CCDCCCCCCCC945DC03D0AD7A370054140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
654|City|Europe|Maidenhead|England|United Kingdom|0xE6100000010CAF09698D4127E7BF7AA52C431CC34940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
655|City|Asia|Malabar|New South Wales|Australia|0x00000000010C5D6DC5FEB22354C05D6DC5FEB2FB3B40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
656|City|Asia|Melbourne|Victoria|Australia|0x00000000010CBD5296218E2954C03EE8D9ACFA1C3C40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
657|City|Europe|Metz|Moselle|France|0xE6100000010C82E7DEC325A71840F46C567DAE8E4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
658|City|North America|Mill Valley|California|United States|0x00000000010CB6F3FDD478A15EC01973D712F2F14240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
659|City|Europe|Milton Keynes|England|United Kingdom|0xE6100000010CE6CE4C309C6BE6BFBF0E9C33A2044A40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
660|City|North America|Milwaukie|Oregon|United States|0x00000000010C560E2DB29DA75EC0B98D06F016B84640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
661|City|Europe|Morangis|Essonne|France|0xE6100000010C8369183E22A60240431CEBE2365A4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
662|City|Europe|Hamburg |Hamburg|Germany|0xE6100000010CB0389CF9D5FC23409E5E29CB10C74A40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
664|City|Europe|Mönchengladbach|North Rhine-Westphalia|Germany|0xE6100000010CD3D9C9E028B9194039D6C56D34984940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
665|City|North America|N. Vancouver|British Columbia|Canada|0xE6100000010CCDCCCCCCCCC45EC038F8C264AAA84840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
666|City|Europe|Newcastle upon Tyne|England|United Kingdom|0xE6100000010C950ED6FF39CCF9BF6891ED7C3F7D4B40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
667|City|North America|Newport Beach|California|United States|0x00000000010CE3A59BC420785DC05F07CE1951D24040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
668|City|North America|Newton|British Columbia|Canada|0x00000000010C1904560E2D2A53C054742497FF904440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
669|City|Asia|North Sydney|New South Wales|Australia|0xE6100000010CC3F5285C8FE662405DDC460378EB40C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
670|City|North America|Novato|California|United States|0x00000000010C7B14AE47E1A25EC0FB3A70CE880A4340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
671|City|North America|Oak Bay|British Columbia|Canada|0xE6100000010C8716D9CEF7D35EC0F241CF66D5374840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
672|City|Europe|Orleans|Loiret|France|0x00000000010C8A8EE4F21F6A52C0DE718A8EE48A4440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
673|City|Europe|Oxon|England|United Kingdom|0xE6100000010CA4AA09A2EE03F4BF645DDC4603E04940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
674|City|Europe|Paderborn|North Rhine-Westphalia|Germany|0xE6100000010C8C84B69C4B81214040A4DFBE0EDC4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
675|City|North America|Port Hammond|British Columbia|Canada|0xE6100000010C3BDF4F8D97B65EC0E561A1D6349F4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
676|City|Europe|Reading|England|United Kingdom|0x00000000010CF54A598638F652C0EBE2361AC03B4440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
677|City|North America|Redmond|Washington|United States|0x00000000010CD9CEF753E3855EC0CAC342AD69C64740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
678|City|North America|Renton|Washington|United States|0x00000000010CBC749318048E5EC0083D9B559FBB4740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
679|City|Asia|Rhodes|New South Wales|Australia|0xE6100000010C894160E5D0E26240ED0DBE3099EA40C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
680|City|Asia|Rockhampton|Queensland|Australia|0xE6100000010C54E3A59BC4D06240713D0AD7A36037C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
681|City|Europe|Roissy en Brie|Seine et Marne|France|0xE6100000010C888043A8523305403D0AD7A370654840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
682|City|North America|Royal Oak|British Columbia|Canada|0x00000000010CC442AD69DEC954C0E4839ECDAA3F4540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
683|City|Europe|Saarbrücken|Saar|Germany|0xE6100000010CB936548CF3F71B405917B7D1009E4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
684|City|Europe|Saint Ouen|Charente-Maritime|France|0xE6100000010CE7525C55F69D0240091B9E5E29734840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
685|City|Europe|Saint Ouen|Loir et Cher|France|0xE6100000010CE2CCAFE60041F13FC898BB9690E74740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
686|City|North America|Salem|Oregon|United States|0x00000000010CA913D044D88058C05EBA490C02634540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
687|City|Europe|Salzgitter|Lower Saxony|Germany|0xE6100000010C5EBA490C02AB2440ECC039234A134A40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
688|City|North America|San Diego|California|United States|0x00000000010CFCA9F1D24D4A5DC0ED9E3C2CD46A4040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
689|City|North America|San Francisco|California|United States|0x00000000010C52B81E85EB995EC0CEAACFD556E44240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
690|City|North America|San Gabriel|California|United States|0x00000000010CCBA145B6F3855DC0A3923A014D0C4140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
691|City|North America|Santa Cruz|California|United States|0x00000000010CE17A14AE47815EC0CCEEC9C3427D4240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
692|City|Asia|Seaford|Victoria|Australia|0x00000000010CC217265305E752C0C58F31772D514340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
693|City|North America|Seattle|Washington|United States|0x00000000010C5A643BDF4F955EC0840D4FAF94CD4740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
694|City|North America|Sedro Woolley|Washington|United States|0x00000000010CE3A59BC420885EC0D3DEE00B93414840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
695|City|North America|Shawnee|British Columbia|Canada|0x00000000010C62105839B4D057C0764F1E166A954240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
696|City|Europe|Solingen|North Rhine-Westphalia|Germany|0xE6100000010CB4B0A71DFE5A1C40598638D6C5954940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
697|City|Asia|South Melbourne|Victoria|Australia|0xE6100000010CAC1C5A643B1F6240C442AD69DEE942C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
698|City|Europe|Stoke-on-Trent|England|United Kingdom|0xE6100000010CFB743C66A07201C0A54E401361834A40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
699|City|Asia|Sunbury|Victoria|Australia|0x00000000010CAAF1D24D628053C0C9E53FA4DF5E4440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
700|City|Europe|Tremblay-en-France|Seine Saint Denis|France|0xE6100000010CF8C264AA6094044060E5D022DB794840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
701|City|North America|Victoria|British Columbia|Canada|0x00000000010CED0DBE30993258C002BC051214CF3D40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
702|City|Europe|Villeneuve-d'Ascq|Nord|France|0xE6100000010C7F87A2409F0809404850FC18734F4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
703|City|North America|W. Linn|Oregon|United States|0xE6100000010C643BDF4F8DA75EC011C7BAB88DAE4640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
704|City|Europe|Watford|England|United Kingdom|0xE6100000010CA4FCA4DAA7E3D9BF158C4AEA04D44940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
705|City|Europe|West Sussex|England|United Kingdom|0xE6100000010C38F581E49D43DDBFF54A598638764940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
706|City|Asia|Wollongong|New South Wales|Australia|0xE6100000010CF853E3A59BDC6240F46C567DAE3641C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
707|City|North America|Woodland Hills|California|United States|0x00000000010C83C0CAA145A65DC0CA54C1A8A4164140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
708|City|Asia|Ashgabat|Ahal Province|Turkmenistan|0xE6100000010CF31FD26F5F2F4D4044696FF085F94240|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
709|City|Asia|Bangkok|Krung Thep|Thailand|0xE6100000010CEE7C3F355E225940265305A3927A2B40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
710|City|Asia|Beijing|Beijing|China|0xE6100000010C62105839B4185D405C2041F163F44340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
711|City|Asia|Bishkek|Chuy Province|Kyrgyzstan|0xE6100000010C8F53742497A35240AEB6627FD96D4540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
712|City|Asia|Busan |Yeongnam|South Korea|0xE6100000010C986E1283C022604022FDF675E0944140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
713|City|Asia|Canberra|Molonglo|Australia|0xE6100000010CE3A59BC420A46240075F984C15A441C0|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
714|City|Asia|Damascus|Damascus|Syria|0x00000000010C07F0164850F458C077BE9F1A2F2D4540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
715|City|Asia|Guangzhou|GuangDong|China|0xE6100000010C5EBA490C02535C4076711B0DE02D3740|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
716|City|Asia|Hong Kong|Hong Kong|China|0xE6100000010C5A643BDF4F8D5C40F931E6AE25443640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
717|City|Asia|Islamabad|Islamabad Capital Territory|Pakistan|0xE6100000010C772D211FF444524029ED0DBE30D94040|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
718|City|Asia|Kolkata |West Bengal|India|0xE6100000010CBB270F0BB5365240E09C11A5BD113340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
719|City|Asia|Kyoto |Kansai|Japan|0xE6100000010C14AE47E17AF86040D0B359F5B9824140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
720|City|Asia|Miyagi|Tohoku|Japan|0xE6100000010C08AC1C5A649B614070CE88D2DE204340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
721|City|Asia|Mumbai |Maharashtra|India|0xE6100000010C2D211FF46C3A524010E9B7AF03073340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
722|City|Asia|Nagoya |Chubu|Japan|0xE6100000010C295C8FC2F51C6140C9E53FA4DF964140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
723|City|Asia|New Delhi|National Capital Territory of Delhi|India|0xE6100000010C1361C3D32B395240C9E53FA4DF0E3340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
724|City|Asia|Osaka |Kansai|Japan|0xE6100000010C1B2FDD2406F16040AB3E575BB1574140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
725|City|Asia|Sapporo |Hokkaido|Japan|0xE6100000010CE5D022DBF9AA6140F163CC5D4B884540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
726|City|Asia|Seoul|Seoul-jikhalsi|South Korea|0xE6100000010CC976BE9F1ABF5F40917EFB3A70C64240|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
727|City|Asia|Shanghai|Shanghai|China|0xE6100000010C48E17A14AE5F5E403D2CD49AE63D3F40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
728|City|Asia|Singapore|Singapore|Singapore|0xE6100000010C5C8FC2F528F459401ADD41EC4CA1F53F|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
729|City|Asia|Taipei|Taiwan|Taiwan|0xE6100000010CB6F3FDD478615E4062A1D634EF083940|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
730|City|Asia|Tehran|Tehran|Iran|0xE6100000010CBD5296218EB5494029ED0DBE30D94140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
731|City|Asia|Thimphu|Thimphu District|Bhutan|0xE6100000010C69006F81046956409B559FABAD783B40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
732|City|Asia|Tokyo|Kanto|Japan|0xE6100000010C0000000000786140D5E76A2BF6D74140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
733|City|Asia|Urumqi|Xinjiang|China|0xE6100000010CBA6B09F9A0E755406F8104C58FE94540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
734|City|Asia|Yerevan|Armenia|Armenia|0xE6100000010C1DC9E53FA43F4640075F984C15144440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
735|City|Asia|Yokohama |Kanto|Japan|0xE6100000010C14AE47E17A74614054E3A59BC4B84140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
736|City|Europe|Amsterdam|Noord-Holland|the Netherlands|0x00000000010C2B8716D9CE8B52C01C7C613255784540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
737|City|Europe|Athens|Central Greece and Evvoia|Greece |0x00000000010C4703780B241C55C0FDF675E09C914140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
738|City|Europe|Baildon|England |United Kingdom|0xE6100000010C6EA301BC0592FCBFDC68006F81EC4A40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
739|City|Europe|Baumholder|Rhineland-Palatinate|Germany |0xE6100000010C7BDAE1AFC95A1D40CAC342AD69CE4840|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
740|City|Europe|Berne|Bern|Switzerland |0x00000000010C1B9E5E29CB3C55C0789CA223B9544440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
741|City|Europe|Bucharest|Bucuresti|Romania |0xE6100000010C499D8026C2163A4048BF7D1D38374640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
742|City|Europe|Carlisle|England |United Kingdom|0x00000000010C32772D211F7053C038F8C264AA204440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
743|City|Europe|Cheshire|England |United Kingdom|0x00000000010CA779C7293A3A52C02B1895D409C84440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
745|City|Europe|Copenhagen|Staden Kobenhavn|Denmark       |0xE6100000010CFCA9F1D24D22294073D712F241D74B40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
746|City|Europe|Dublin|Leinster|Ireland |0x00000000010C295C8FC2F50C57C0C6DCB5847C804340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
747|City|Europe|Dusseldorf|North Rhine-Westphalia|Germany |0xE6100000010C745E6397A81E1B40A1D634EF389D4940|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
748|City|Europe|Edinburgh|Scotland|United Kingdom|0x00000000010C36CD3B4ED17D55C0068195438BAC4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
749|City|Europe|Firenze|Province of Florence|Italy    |0xE6100000010CE25817B7D1802640F931E6AE25E44540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
750|City|Europe|Giebelstadt|Bavaria|Germany |0xE6100000010C884677103BE32340C139234A7BD34840|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
