ProductKey|ProductLabel|ProductName|ProductDescription|ProductSubcategoryKey|Manufacturer|BrandName|ClassID|ClassName|StyleID|StyleName|ColorID|ColorName|Size|SizeRange|SizeUnitMeasureID|Weight|WeightUnitMeasureID|UnitOfMeasureID|UnitOfMeasureName|StockTypeID|StockTypeName|UnitCost|UnitPrice|AvailableForSaleDate|StopSaleDate|Status|ImageURL|ProductURL
1472|504003|The Phone Company Smart phones 4 GB of Memory M300 Black|Smart phones 4 GB of memory, memory stick media expansion slot|32|The Phone Company|The Phone Company|2|Regular|5.0|Product0504003|2|Black|4.5 x 2.6 x 0.6| | |4.0|ounces|1|inches |1|High|109.91|239.0|2008-12-01 00:00:00.000||On||
1473|504004|The Phone Company Smart phones 8 GB of Memory M400 Black|Smart phones 8 GB of memory, memory stick media expansion slot|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504004|2|Black|8.8 x 6.2 x 2.8| | |6.9|ounces|1|inches |1|High|123.7|269.0|2007-07-07 00:00:00.000||On||
1474|504005|The Phone Company Smart phones 160x160 M26 Black|Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504005|2|Black|4.5 x 3.1 x 0.6| | |4.6|ounces|1|inches |1|High|95.65|208.0|2005-02-24 00:00:00.000||On||
1475|504006|The Phone Company Smart phones 6-LINE SCREEN M21 Black|Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504006|2|Black|8.8 x 3.8 x 3.8| | |11.2|ounces|1|inches |1|High|105.77|230.0|2006-05-19 00:00:00.000||On||
1476|504007|The Phone Company Smart phones -320 x 320 M86 Black|Handheld device, special laptop software, including Documents to go|32|The Phone Company|The Phone Company|2|Regular|3.0|Product0504007|2|Black|6 x 3 x 8| | |4.8|ounces|1|inches |1|High|132.44|288.0|2009-05-05 00:00:00.000||On||
1477|504008|The Phone Company Smart phones Unlocked M300 Black|Watch video clips and view photos wherever you go , create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504008|2|Black|10 x 7.2 x 1.7| | |12.0|ounces|1|inches |1|High|122.78|267.0|2007-03-31 00:00:00.000||On||
1478|504009|The Phone Company Smart phones Expert M400 Black|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|3.0|Product0504009|2|Black|8 x 6 x 1| | |4.8|ounces|1|inches |1|High|137.96|300.0|2006-08-08 00:00:00.000||On||
1479|504010|The Phone Company Smart phones Unlocked International M800 Black|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504010|2|Black|4.7 x 2.9 x 0.7| | |1.0|pounds|1|inches |1|High|142.56|310.0|2006-09-19 00:00:00.000||On||
1480|504011|The Phone Company Smart phones without camera E100 Grey|Smart phones without camera, high-resolution monochrome display|32|The Phone Company|The Phone Company|1|Economy|1.0|Product0504011|11|Grey|8.8 x 7 x 3.2| | |8.0|ounces|1|inches |1|High|65.77|129.0|2006-11-18 00:00:00.000||On||
1481|504012|The Phone Company Microsoft Windows Mobile M200 Grey|Microsoft windows mobile, high-resolution monochrome display|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504012|11|Grey|9 x 2 x 7| | |1.0|pounds|1|inches |1|High|105.31|229.0|2009-02-14 00:00:00.000||On||
1482|504013|The Phone Company Smart phones 4 GB of Memory M300 Grey|Smart phones 4 GB of memory, memory stick media expansion slot|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504013|11|Grey|8.5 x 6 x 2| | |1.2|pounds|1|inches |1|High|109.91|239.0|2008-12-01 00:00:00.000||On||
1483|504014|The Phone Company Smart phones 8 GB of Memory M400 Grey|Smart phones 8 GB of memory, memory stick media expansion slot|32|The Phone Company|The Phone Company|2|Regular|5.0|Product0504014|11|Grey|111 x 51.5 x 14.5| | |3.0|pounds|2|mm|1|High|123.7|269.0|2007-07-07 00:00:00.000||On||
1484|504015|The Phone Company Smart phones 160x160 M26 Grey|Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual|32|The Phone Company|The Phone Company|2|Regular|5.0|Product0504015|11|Grey|1.2 x 5.1 x 3.2| | |3.0|pounds|1|inches |1|High|95.65|208.0|2005-02-24 00:00:00.000||On||
1485|504016|The Phone Company Smart phones 6-LINE SCREEN M21 Grey|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|5.0|Product0504016|11|Grey|6 x 12.2 x 12.6| | |2.6|pounds|1|inches |1|High|105.77|230.0|2006-05-19 00:00:00.000||On||
1486|504017|The Phone Company Smart phones 320 x 320 M86 Grey|Handheld device, special laptop software, including Documents to go|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504017|11|Grey|4.3 x 2.4 x 0.5| | |3.9|ounces|1|inches |1|High|132.44|288.0|2009-05-05 00:00:00.000||On||
1487|504018|The Phone Company Smart phones Unlocked M300 Grey|Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|5.0|Product0504018|11|Grey|4 x 2 x 0.7| | |6.0|ounces|1|inches |1|High|122.78|267.0|2007-03-31 00:00:00.000||On||
1488|504019|The Phone Company Smart phones Expert M400 Grey|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|5.0|Product0504019|11|Grey|4.3 x 2.2 x 0.5| | |4.7|ounces|1|inches |1|High|137.96|300.0|2006-08-08 00:00:00.000||On||
1489|504020|The Phone Company Smart phones Unlocked International M800 Grey|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504020|11|Grey|4.3 x 2.4 x 0.5| | |4.7|ounces|1|inches |1|High|142.56|310.0|2006-09-19 00:00:00.000||On||
1490|504021|The Phone Company Smart phones without camera E100 White|Smart phones without camera, high-resolution monochrome display|32|The Phone Company|The Phone Company|1|Economy|5.0|Product0504021|8|White|4.5 x 2.6 x 0.6| | |4.8|ounces|1|inches |1|High|65.77|129.0|2006-11-18 00:00:00.000||On||
1491|504022|The Phone Company Microsoft Windows Mobile M200 White|Microsoft windows mobile, high-resolution monochrome display|32|The Phone Company|The Phone Company|2|Regular|3.0|Product0504022|8|White|4.5 x 2.3 x 0.6| | |3.1|ounces|1|inches |1|High|105.31|229.0|2009-02-14 00:00:00.000||On||
1492|504023|The Phone Company Smart phones 4 GB of Memory M300 White|Smart phones 4 GB of memory, memory Stick media expansion slot|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504023|8|White|4.1 x 2.2 x 0.5| | |3.7|ounces|1|inches |1|High|109.91|239.0|2008-12-01 00:00:00.000||On||
1493|504024|The Phone Company Smart phones 8 GB of Memory M400 White|Smart phones 8 GB of memory, memory Stick media expansion slot|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504024|8|White|4.4 x 2.4 x 0.6| | |5.3|ounces|1|inches |1|High|123.7|269.0|2007-07-07 00:00:00.000||On||
1494|504025|The Phone Company Smart phones 160x160 M26 White|Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual|32|The Phone Company|The Phone Company|2|Regular|2.0|Product0504025|8|White|3.8 x 2 x 0.8| | |4.3|ounces|1|inches |1|High|95.65|208.0|2005-02-24 00:00:00.000||On||
1495|504026|The Phone Company Smart phones 6-LINE SCREEN M21 White|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504026|8|White|2.1 x 4.2 x 0.6| | |4.3|ounces|1|inches |1|High|105.77|230.0|2006-05-19 00:00:00.000||On||
1496|504027|The Phone Company Smart phones 320 x 320 M86 White|Handheld device, special laptop software, including Documents to go|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504027|8|White|4.2 x 2.1 x 0.6| | |3.7|ounces|1|inches |1|High|132.44|288.0|2009-05-05 00:00:00.000||On||
1497|504028|The Phone Company Smart phones Unlocked M300 White|Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|2.0|Product0504028|8|White|4.2 x 2.1 x 0.6| | |3.7|ounces|1|inches |1|High|122.78|267.0|2007-03-31 00:00:00.000||On||
1498|504029|The Phone Company Smart phones Expert M400 White|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504029|8|White|3.4 x 1.8 x 0.9| | |3.3|ounces|1|inches |1|High|137.96|300.0|2006-08-08 00:00:00.000||On||
1499|504030|The Phone Company Smart phones Unlocked International M800 White|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go|32|The Phone Company|The Phone Company|3|Deluxe|2.0|Product0504030|8|White|4.8 x 3.1 x 0.6| | |5.3|ounces|1|inches |1|High|142.56|310.0|2006-09-19 00:00:00.000||On||
1500|504031|The Phone Company Smart phones without camera E100 Pink|Smart phones without camera, high-resolution monochrome display|32|The Phone Company|The Phone Company|1|Economy|1.0|Product0504031|10|Pink|0.6 x 2.8 x 4.6| | |5.6|ounces|1|inches |1|High|65.77|129.0|2006-11-18 00:00:00.000||On||
1501|504032|The Phone Company Microsoft Windows Mobile M200 Pink|Microsoft windows mobile, high-resolution monochrome display|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504032|10|Pink|4.5 x 2.6 x 0.6| | |4.0|ounces|1|inches |1|High|105.31|229.0|2009-02-14 00:00:00.000||On||
1502|504033|The Phone Company Smart phones 4 GB of Memory M300 Pink|Smart phones 4 GB of memory, memory stick media expansion slot|32|The Phone Company|The Phone Company|2|Regular|3.0|Product0504033|10|Pink|8.8 x 6.2 x 2.8| | |6.9|ounces|1|inches |1|High|109.91|239.0|2008-12-01 00:00:00.000||On||
1503|504034|The Phone Company Smart phones 8 GB of Memory M400 Pink|Smart phones 8 GB of memory, memory stick media expansion slot|32|The Phone Company|The Phone Company|2|Regular|4.0|Product0504034|10|Pink|4.5 x 3.1 x 0.6| | |4.6|ounces|1|inches |1|High|123.7|269.0|2007-07-07 00:00:00.000||On||
1504|504035|The Phone Company Smart phones 160x160 M26 Pink|Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504035|10|Pink|8.8 x 3.8 x 3.8| | |11.2|ounces|1|inches |1|High|95.65|208.0|2005-02-24 00:00:00.000||On||
1505|504036|The Phone Company Smart phones 6-LINE SCREEN M21 Pink|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504036|10|Pink|6 x 3 x 8| | |4.8|ounces|1|inches |1|High|105.77|230.0|2006-05-19 00:00:00.000||On||
1506|504037|The Phone Company Smart phones 320 x 320 M86 Pink|Handheld device, special laptop software, including Documents to go|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504037|10|Pink|10 x 7.2 x 1.7| | |12.0|ounces|1|inches |1|High|132.44|288.0|2009-05-05 00:00:00.000||On||
1507|504038|The Phone Company Smart phones Unlocked M300 Pink|Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504038|10|Pink|8 x 6 x 1| | |4.8|ounces|1|inches |1|High|122.78|267.0|2007-03-31 00:00:00.000||On||
1508|504039|The Phone Company Smart phones Expert M400 Pink|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|5.0|Product0504039|10|Pink|4.7 x 2.9 x 0.7| | |1.0|ounces|1|inches |1|High|137.96|300.0|2006-08-08 00:00:00.000||On||
1509|504040|The Phone Company Smart phones Unlocked International M800 Pink|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go|32|The Phone Company|The Phone Company|3|Deluxe|2.0|Product0504040|10|Pink|8.8 x 7 x 3.2| | |8.0|ounces|1|inches |1|High|142.56|310.0|2006-09-19 00:00:00.000||On||
1510|504041|The Phone Company Smart phones without camera E100 Gold|Smart phones without camera, high-resolution monochrome display|32|The Phone Company|The Phone Company|1|Economy|5.0|Product0504041|15|Gold|9 x 2 x 7| | |1.0|ounces|1|inches |1|High|65.77|129.0|2006-11-18 00:00:00.000||On||
1511|504042|The Phone Company Microsoft Windows Mobile M200 Gold|Microsoft windows mobile, high-resolution monochrome display|32|The Phone Company|The Phone Company|2|Regular|5.0|Product0504042|15|Gold|8.5 x 6 x 2| | |1.2|ounces|1|inches |1|High|105.31|229.0|2009-02-14 00:00:00.000||On||
1512|504043|The Phone Company Smart phones 4 GB of Memory M300 Gold|Smart phones 4 GB of memory, memory stick media expansion slot|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504043|15|Gold|111 x 51.5 x 14.5| | |3.0|ounces|1|inches |1|High|109.91|239.0|2008-12-01 00:00:00.000||On||
1513|504044|The Phone Company Smart phones 8 GB of Memory M400 Gold|Smart phones 8 GB of memory, memory stick media expansion slot|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504044|15|Gold|1.2 x 5.1 x 3.2| | |3.0|ounces|1|inches |1|High|123.7|269.0|2007-07-07 00:00:00.000||On||
1514|504045|The Phone Company Smart phones 160x160 M26 Gold|Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual|32|The Phone Company|The Phone Company|2|Regular|5.0|Product0504045|15|Gold|6 x 12.2 x 12.6| | |2.6|ounces|1|inches |1|High|95.65|208.0|2005-02-24 00:00:00.000||On||
1515|504046|The Phone Company Smart phones 6-LINE SCREEN M21 Gold|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504046|15|Gold|4.3 x 2.4 x 0.5| | |3.9|ounces|1|inches |1|High|105.77|230.0|2006-05-19 00:00:00.000||On||
1516|504047|The Phone Company Smart phones 320 x 320 M86 Gold|Handheld device, special laptop software, including documents to go|32|The Phone Company|The Phone Company|2|Regular|3.0|Product0504047|15|Gold|4 x 2 x 0.7| | |6.0|ounces|1|inches |1|High|132.44|288.0|2009-05-05 00:00:00.000||On||
1517|504048|The Phone Company Smart phones Unlocked M300 Gold|Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504048|15|Gold|4.3 x 2.2 x 0.5| | |4.7|ounces|1|inches |1|High|122.78|267.0|2007-03-31 00:00:00.000||On||
1518|504049|The Phone Company Smart phones Expert M400 Gold|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s|32|The Phone Company|The Phone Company|2|Regular|4.0|Product0504049|15|Gold|4.3 x 2.4 x 0.5| | |4.7|ounces|1|inches |1|High|137.96|300.0|2006-08-08 00:00:00.000||On||
1519|504050|The Phone Company Smart phones Unlocked International M800 Gold|Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go|32|The Phone Company|The Phone Company|3|Deluxe|5.0|Product0504050|15|Gold|4.5 x 2.6 x 0.6| | |4.8|ounces|1|inches |1|High|142.56|310.0|2006-09-19 00:00:00.000||On||
1520|504051|The Phone Company PDA Wifi 3.5-inch M200 Black|Multimedia accelerator with 16MB video memory|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504051|2|Black|4.5 x 2.3 x 0.6| | |3.1|ounces|1|inches |1|High|128.76|280.0|2006-10-18 00:00:00.000||On||
1521|504052|The Phone Company PDA Wifi 3.7-inch M250 Black|Genuine leather and great looks|32|The Phone Company|The Phone Company|3|Deluxe|3.0|Product0504052|2|Black|4.1 x 2.2 x 0.5| | |3.7|ounces|1|inches |1|High|142.56|310.0|2005-03-08 00:00:00.000||On||
1522|504053|The Phone Company PDA Wifi 4.7-inch L290 Black|The sensitive slanted stylus tip gives you smooth navigation|32|The Phone Company|The Phone Company|3|Deluxe|4.0|Product0504053|2|Black|4.4 x 2.4 x 0.6| | |5.3|ounces|1|inches |1|High|125.9|380.0|2005-01-08 00:00:00.000||On||
1523|504054|The Phone Company PDA Phone 3.5 inches M320 Black|A single, standardized and easy way to connect the phone to a computer|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504054|2|Black|3.8 x 2 x 0.8| | |4.3|ounces|1|inches |1|High|137.5|299.0|2006-05-06 00:00:00.000||On||
1524|504055|The Phone Company PDA Phone 3.7 inches M340 Black|Opera 8 web browser supports adobe flash 9 browser plug in|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504055|2|Black|2.1 x 4.2 x 0.6| | |4.3|ounces|1|inches |1|High|151.76|330.0|2005-01-02 00:00:00.000||On||
1525|504056|The Phone Company PDA Phone 4.7 inches L360 Black|Opera 8 web browsers supports adobe flash 9 browser plugs in, 256 MB flash memory expands via two memory card slots|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504056|2|Black|4.2 x 2.1 x 0.6| | |3.7|ounces|1|inches |1|High|133.19|402.0|2005-03-08 00:00:00.000||On||
1526|504057|The Phone Company PDA Phone Unlocked 3.7 inches M510 Black|Stream and store MP3s and videos with high quality stereo sound|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504057|2|Black|4.2 x 2.1 x 0.6| | |3.7|ounces|1|inches |1|High|109.45|238.0|2008-02-09 00:00:00.000||On||
1527|504058|The Phone Company PDA Phone Unlocked 3.5 inches M530 Black|Wide touch screen and full keyboard|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504058|2|Black|3.4 x 1.8 x 0.9| | |3.3|ounces|1|inches |1|High|123.24|268.0|2005-03-08 00:00:00.000||On||
1528|504059|The Phone Company PDA Phone Unlocked 4.7 inches L550 Black|With 3MB Memory and 6-line backlit display|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504059|2|Black|4.2 x 2.1 x 0.6| | |3.7|ounces|1|inches |1|High|100.06|302.0|2005-03-08 00:00:00.000||On||
1529|504060|The Phone Company PDA Handheld 3.5 inch M610 Black|Toll free Numbers & Weights & Measures & Schedule planner|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504060|2|Black|3.4 x 1.8 x 0.9| | |3.3|ounces|1|inches |1|High|117.27|255.0|2005-01-08 00:00:00.000||On||
1530|504061|The Phone Company PDA Handheld 3.7 inch M630 Black|Access the web, high-resolution widescreen display, opera 8 web browser|32|The Phone Company|The Phone Company|2|Regular|3.0|Product0504061|2|Black|4.8 x 3.1 x 0.6| | |5.3|ounces|1|inches |1|High|122.32|266.0|2006-05-06 00:00:00.000||On||
1531|504062|The Phone Company PDA Handheld 4.7 inch L650 Black|256 MB flash memory expands via two memory card slots|32|The Phone Company|The Phone Company|3|Deluxe|3.0|Product0504062|2|Black|0.6 x 2.8 x 4.6| | |5.6|ounces|1|inches |1|High|128.88|389.0|2005-01-02 00:00:00.000||On||
1532|504063|The Phone Company PDA Palm 3.5 inch M810 Black|Pocket versions of familiar applications like Outlook, Word, and Excel|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504063|2|Black|4.5 x 2.6 x 0.6| | |4.0|ounces|1|inches |1|High|128.76|280.0|2005-03-08 00:00:00.000||On||
1533|504064|The Phone Company PDA Palm 3.7 inch M830 Black|Pocket versions of familiar applications like Outlook, Word, and Excel|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504064|2|Black|8.8 x 6.2 x 2.8| | |6.9|ounces|1|inches |1|High|137.5|299.0|2008-02-09 00:00:00.000||On||
1534|504065|The Phone Company PDA Palm 4.7 inch L850 Black|Removable/rechargeable battery and integrated keyboard|32|The Phone Company|The Phone Company|3|Deluxe|2.0|Product0504065|2|Black|4.5 x 3.1 x 0.6| | |4.6|ounces|1|inches |1|High|131.87|398.0|2005-03-08 00:00:00.000||On||
1535|504066|The Phone Company PDA GPS Phone 3.5 inch M910 Black|Removable/rechargeable battery and integrated keyboard, integrated Bluetooth|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504066|2|Black|8.8 x 3.8 x 3.8| | |11.2|ounces|1|inches |1|High|123.24|268.0|2005-03-08 00:00:00.000||On||
1536|504067|The Phone Company PDA GPS Phone 3.7 inch M930 Black|624 MHz processor, 256MB ROM / 64MB SDRAM|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504067|2|Black|6 x 3 x 8| | |4.8|ounces|1|inches |1|High|137.04|298.0|2009-03-15 00:00:00.000||On||
1537|504068|The Phone Company PDA GPS Phone 4.7 inch L950 Black|Complete suite of PIM applications, HotSync technology for PC synchronization, 1MB memory|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504068|2|Black|10 x 7.2 x 1.7| | |12.0|ounces|1|inches |1|High|121.93|368.0|2006-02-12 00:00:00.000||On||
1538|504069|The Phone Company PDA Wifi 3.5-inch M200 Silver|Multimedia accelerator with 16MB video memory|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504069|7|Silver|8 x 6 x 1| | |4.8|ounces|1|inches |1|High|128.76|280.0|2008-07-01 00:00:00.000||On||
1539|504070|The Phone Company PDA Wifi 3.7-inch M250 Silver|Genuine leather and great looks|32|The Phone Company|The Phone Company|3|Deluxe|5.0|Product0504070|7|Silver|4.7 x 2.9 x 0.7| | |1.0|ounces|1|inches |1|High|142.56|310.0|2008-07-01 00:00:00.000||On||
1540|504071|The Phone Company PDA Wifi 4.7-inch L290 Silver|The sensitive slanted stylus tip gives you smooth navigation|32|The Phone Company|The Phone Company|3|Deluxe|5.0|Product0504071|7|Silver|8.8 x 7 x 3.2| | |8.0|ounces|1|inches |1|High|125.9|380.0|2009-02-13 00:00:00.000||On||
1541|504072|The Phone Company PDA Phone 3.5 inches M320 Silver|A single, standardized and easy way to connect the phone to a computer|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504072|7|Silver|9 x 2 x 7| | |1.0|ounces|1|inches |1|High|137.5|299.0|2007-03-11 00:00:00.000||On||
1542|504073|The Phone Company PDA Phone 3.7 inches M340 Silver|Opera 8 web browser, supports Adobe flash 9 browser plug in|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504073|7|Silver|8.5 x 6 x 2| | |1.2|ounces|1|inches |1|High|151.76|330.0|2006-11-01 00:00:00.000||On||
1543|504074|The Phone Company PDA Phone 4.7 inches L360 Silver|Opera 8 web browser, supports Adobe flash 9 browser plug in, 256 MB flash memory expands via two memory card slots|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504074|7|Silver|111 x 51.5 x 14.5| | |3.0|ounces|1|inches |1|High|133.19|402.0|2009-05-11 00:00:00.000||On||
1544|504075|The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver|Stream and store MP3s and videos with high quality stereo sound|32|The Phone Company|The Phone Company|2|Regular|5.0|Product0504075|7|Silver|1.2 x 5.1 x 3.2| | |3.0|ounces|1|inches |1|High|109.45|238.0|2008-12-15 00:00:00.000||On||
1545|504076|The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver|Wide touch screen and full keyboard|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504076|7|Silver|6 x 12.2 x 12.6| | |2.6|ounces|1|inches |1|High|123.24|268.0|2006-03-04 00:00:00.000||On||
1546|504077|The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver|With 3MB Memory and 6-Line backlit display|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504077|7|Silver|4.3 x 2.4 x 0.5| | |3.9|ounces|1|inches |1|High|100.06|302.0|2007-07-19 00:00:00.000||On||
1547|504078|The Phone Company PDA Handheld 3.5 inch M610 Silver|Toll free Numbers & Weights & Measures & Schedule planner|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504078|7|Silver|4 x 2 x 0.7| | |6.0|ounces|1|inches |1|High|117.27|255.0|2006-05-31 00:00:00.000||On||
1548|504079|The Phone Company PDA Handheld 3.7 inch M630 Silver|Access the web, high-resolution widescreen display, opera 8 web browser|32|The Phone Company|The Phone Company|2|Regular|3.0|Product0504079|7|Silver|4.3 x 2.2 x 0.5| | |4.7|ounces|1|inches |1|High|122.32|266.0|2009-04-11 00:00:00.000||On||
1549|504080|The Phone Company PDA Handheld 4.7 inch L650 Silver|256 MB flash memory expands via two memory card slots|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504080|7|Silver|4.3 x 2.4 x 0.5| | |4.7|ounces|1|inches |1|High|128.88|389.0|2005-06-21 00:00:00.000||On||
1550|504081|The Phone Company PDA Palm 3.5 inch M810 Silver|Pocket versions of familiar applications like Outlook, Word, and Excel|32|The Phone Company|The Phone Company|2|Regular|3.0|Product0504081|7|Silver|4.5 x 2.6 x 0.6| | |4.8|ounces|1|inches |1|High|128.76|280.0|2006-11-30 00:00:00.000||On||
1551|504082|The Phone Company PDA Palm 3.7 inch M830 Silver|Pocket versions of familiar applications like Outlook, Word, and Excel|32|The Phone Company|The Phone Company|2|Regular|2.0|Product0504082|7|Silver|4.5 x 2.3 x 0.6| | |3.1|ounces|1|inches |1|High|137.5|299.0|2007-12-01 00:00:00.000||On||
1552|504083|The Phone Company PDA Palm 4.7 inch L850 Silver|Removable/rechargeable battery and integrated keyboard|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504083|7|Silver|4.1 x 2.2 x 0.5| | |3.7|ounces|1|inches |1|High|131.87|398.0|2006-08-23 00:00:00.000||On||
1553|504084|The Phone Company PDA GPS Phone 3.5 inch M910 Silver|Removable/rechargeable battery and integrated keyboard, integrated Bluetooth|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504084|7|Silver|4.3 x 2.4 x 0.5| | |5.3|ounces|1|inches |1|High|123.24|268.0|2005-07-30 00:00:00.000||On||
1554|504085|The Phone Company PDA GPS Phone 3.7 inch M930 Silver|624 MHz Processor, 256MB ROM / 64MB SDRAM|32|The Phone Company|The Phone Company|2|Regular|3.0|Product0504085|7|Silver|4.5 x 2.6 x 0.6| | |4.3|ounces|1|inches |1|High|137.04|298.0|2006-05-16 00:00:00.000||On||
1555|504086|The Phone Company PDA GPS Phone 4.7 inch L950 Silver|Complete suite of PIM applications, HotSync technology for PC synchronization, 1MB memory|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504086|7|Silver|4.5 x 2.3 x 0.6| | |4.3|ounces|1|inches |1|High|121.93|368.0|2008-11-02 00:00:00.000||On||
1556|504087|The Phone Company PDA Wifi 3.5-inch M200 White|Multimedia accelerator with 16MB video memory|32|The Phone Company|The Phone Company|2|Regular|1.0|Product0504087|8|White|4.1 x 2.2 x 0.5| | |3.7|ounces|1|inches |1|High|128.76|280.0|2009-05-05 00:00:00.000||On||
1557|504088|The Phone Company PDA Wifi 3.7-inch M250 White|Genuine leather and great looks|32|The Phone Company|The Phone Company|3|Deluxe|5.0|Product0504088|8|White|4.4 x 2.4 x 0.6| | |3.7|ounces|1|inches |1|High|142.56|310.0|2007-03-31 00:00:00.000||On||
1558|504089|The Phone Company PDA Wifi 4.7-inch L290 White|The sensitive slanted stylus tip gives you smooth navigation|32|The Phone Company|The Phone Company|3|Deluxe|1.0|Product0504089|8|White|3.8 x 2 x 0.8| | |3.3|ounces|1|inches |1|High|125.9|380.0|2006-08-08 00:00:00.000||On||
